item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_refs	source_item_codes	merged_count	governance_note	updated_at
SAFE-000053	蝶阀	蝶阀 DN150 加长	公称直径：DN150；特征：加长		安全消防/消防管件	安全消防	消防管件	消防管件	个			150消防加长蝶阀；消防蝶阀	SAFE-000053 蝶阀 DN150 加长 蝶阀 消防管件 安全消防 公称直径：DN150 特征：加长 个 150消防加长蝶阀 消防蝶阀			active	standard	auto_select_allowed	canonical=SAFE-000053；source_item_codes=SAFE-000053；merged_count=1；sku_governance=batch_all_sku_governance_20260703	SAFE-000053	1	来源单位一致；补齐依据：原始规格缺失材质、压力等级、连接方式，未补全，仅保留可确认的DN150和加长特征。	2026-07-04
SAFE-000090	阀门	阀门 DN150	材质：球墨铸铁；连接方式：沟槽；公称直径：DN150；压力等级：1.6MPa		安全消防/消防管件	安全消防	消防管件	消防管件	个			沟槽阀150卡式消防阀；沟槽消防阀；消防阀门	SAFE-000090 阀门 DN150 阀门 消防管件 安全消防 材质：球墨铸铁 连接方式：沟槽 公称直径：DN150 压力等级：1.6MPa 个 沟槽阀150卡式消防阀 沟槽消防阀 消防阀门			active	standard	auto_select_allowed	canonical=SAFE-000090；source_item_codes=SAFE-000090；merged_count=1；sku_governance=batch_all_sku_governance_20260703	SAFE-000090	1	来源单位一致；补齐依据：材质推断为消防沟槽阀门常用球墨铸铁；压力等级推断为常见消防系统1.6MPa	2026-07-04
METAL-000058	冲孔板件	冲孔板件 250*250*3 不锈钢	尺寸：250*250*3mm；材质：不锈钢；加工：冲孔		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			250*250*3不锈钢加工冲孔；冲孔不锈钢板	METAL-000058 冲孔板件 250*250*3 不锈钢 冲孔板件 定制板牌件 定制加工件 尺寸：250*250*3mm 材质：不锈钢 加工：冲孔 块 250*250*3不锈钢加工冲孔 冲孔不锈钢板			active	standard	auto_select_allowed	canonical=METAL-000058；source_item_codes=METAL-000058；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000058	1	来源单位一致；补齐依据：输入已包含尺寸、材质、加工，直接使用	2026-07-04
CONST-000026	喷涂模板	喷涂模板 0-9	字符：0-9；材质：塑料；尺寸：字高100mm		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	套			镂空数字漆模0-9；镂空数字喷涂模板	CONST-000026 喷涂模板 0-9 喷涂模板 定制板牌件 定制加工件 字符：0-9 材质：塑料 尺寸：字高100mm 套 镂空数字漆模0-9 镂空数字喷涂模板			active	standard	auto_select_allowed	canonical=CONST-000026；source_item_codes=CONST-000026；merged_count=1；sku_governance=batch_all_sku_governance_20260703	CONST-000026	1	来源单位一致；补齐依据：材质推定为塑料（常见喷涂模板材质），尺寸推定为字高100mm（常见规格）	2026-07-04
SPARE-000035	板件	板件 300*270*16mm	材质：钢板；尺寸：300*270*16mm		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			加工300*270*16钢板；钢板加工件	SPARE-000035 板件 300*270*16mm 板件 定制板牌件 定制加工件 材质：钢板 尺寸：300*270*16mm 块 加工300*270*16钢板 钢板加工件			active	standard	auto_select_allowed	canonical=SPARE-000035；source_item_codes=SPARE-000035；merged_count=1；sku_governance=batch_all_sku_governance_20260703	SPARE-000035	1	来源单位一致	2026-07-04
METAL-000056	板件	板件 400*1000*30mm	材质：钢板；尺寸：400*1000*30mm		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做加工400*1000*30钢板；定制钢板	METAL-000056 板件 400*1000*30mm 板件 定制板牌件 定制加工件 材质：钢板 尺寸：400*1000*30mm 块 定做加工400*1000*30钢板 定制钢板			active	standard	auto_select_allowed	canonical=METAL-000056；source_item_codes=METAL-000056；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000056	1	来源单位一致	2026-07-04
METAL-000079	板件	板件 400*400*40mm	材质：钢板；尺寸：400*400*40mm		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			加工钢板400*400*40；定制钢板	METAL-000079 板件 400*400*40mm 板件 定制板牌件 定制加工件 材质：钢板 尺寸：400*400*40mm 块 加工钢板400*400*40 定制钢板			active	standard	auto_select_allowed	canonical=METAL-000079；source_item_codes=METAL-000079；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000079	1	来源单位一致	2026-07-04
METAL-000120	标识字牌	标识字牌 不锈钢镂空	材质：不锈钢；工艺：镂空；字符：定制		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	件			订制不锈钢漏空标识字牌；镂空标识字牌	METAL-000120 标识字牌 不锈钢镂空 标识字牌 定制板牌件 定制加工件 材质：不锈钢 工艺：镂空 字符：定制 件 订制不锈钢漏空标识字牌 镂空标识字牌			active	standard	auto_select_allowed	canonical=METAL-000120；source_item_codes=METAL-000120；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000120	1	来源单位一致；补齐依据：字符内容缺失，按定制处理	2026-07-04
CONST-000027	标识字牌	标识字牌 钢板镂空	材质：钢板；工艺：镂空；字符范围：01-50		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	套			线切割钢板漏空字体01-50；钢板镂空字体	CONST-000027 标识字牌 钢板镂空 标识字牌 定制板牌件 定制加工件 材质：钢板 工艺：镂空 字符范围：01-50 套 线切割钢板漏空字体01-50 钢板镂空字体			active	standard	auto_select_allowed	canonical=CONST-000027；source_item_codes=CONST-000027；merged_count=1；sku_governance=batch_all_sku_governance_20260703	CONST-000027	1	来源单位一致；补齐依据：定制件，根据常用规格推断为镂空字牌	2026-07-04
METAL-000026	标识牌	标识牌 数字 20cm	材质：不锈钢；尺寸：20cm；标识内容类型：数字		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做不锈钢数字牌20cm；不锈钢数字牌	METAL-000026 标识牌 数字 20cm 标识牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：20cm 标识内容类型：数字 块 定做不锈钢数字牌20cm 不锈钢数字牌 METAL-000072			active	standard	auto_select_allowed	canonical=METAL-000026；source_item_codes=METAL-000026；METAL-000072；merged_count=2；sku_governance=batch_all_sku_governance_20260703	METAL-000026；METAL-000072	2	来源单位一致；补齐依据：尺寸默认20cm；合并依据：与METAL-000072标准SKU名和关键规格一致，疑似重复；与METAL-000026标准SKU名和关键规格一致，疑似重复	2026-07-04
METAL-000028	标识牌	标识牌 标志 20cm	材质：不锈钢；尺寸：20cm；标识内容类型：标志		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做不锈钢标志牌；不锈钢标志牌	METAL-000028 标识牌 标志 20cm 标识牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：20cm 标识内容类型：标志 块 定做不锈钢标志牌 不锈钢标志牌			active	standard	auto_select_allowed	canonical=METAL-000028；source_item_codes=METAL-000028；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000028	1	来源单位一致；补齐依据：尺寸默认20cm	2026-07-04
MAT-000189	标识牌	标识牌 货号	材质：PVC；尺寸：10cm；标识内容类型：货号		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			订制货号牌；货号牌	MAT-000189 标识牌 货号 标识牌 定制板牌件 定制加工件 材质：PVC 尺寸：10cm 标识内容类型：货号 块 订制货号牌 货号牌			active	standard	auto_select_allowed	canonical=MAT-000189；source_item_codes=MAT-000189；merged_count=1；sku_governance=batch_all_sku_governance_20260703	MAT-000189	1	来源单位一致；补齐依据：材质默认PVC，尺寸默认10cm，标识内容类型取自原始用途字段	2026-07-04
ELEC-000186	标识贴	标识贴 设备按钮	用途：设备按钮		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	件			设备按钮标示贴；设备按钮标识贴	ELEC-000186 标识贴 设备按钮 标识贴 定制板牌件 定制加工件 用途：设备按钮 件 设备按钮标示贴 设备按钮标识贴			active	standard	auto_select_allowed	canonical=ELEC-000186；source_item_codes=ELEC-000186；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000186	1	来源单位一致；补齐依据：原始缺失材质、尺寸，按常见标识贴规格推断材质为PVC，尺寸为50x80mm，但未录入规格；仅保留原始用途字段。	2026-07-04
METAL-000015	铭牌	铭牌 不锈钢 100*80	材质：不锈钢；尺寸：100*80		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做不锈钢名牌100*80；不锈钢名牌	METAL-000015 铭牌 不锈钢 100*80 铭牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：100*80 块 定做不锈钢名牌100*80 不锈钢名牌			active	standard	auto_select_allowed	canonical=METAL-000015；source_item_codes=METAL-000015；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000015	1	来源单位一致	2026-07-04
METAL-000014	铭牌	铭牌 不锈钢 120*60	材质：不锈钢；尺寸：120*60		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做不锈钢名牌120*60；不锈钢名牌	METAL-000014 铭牌 不锈钢 120*60 铭牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：120*60 块 定做不锈钢名牌120*60 不锈钢名牌			active	standard	auto_select_allowed	canonical=METAL-000014；source_item_codes=METAL-000014；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000014	1	来源单位一致	2026-07-04
METAL-000029	铭牌	铭牌 不锈钢 250*180	材质：不锈钢；尺寸：250*180		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做250*180不锈钢铭牌；不锈钢铭牌	METAL-000029 铭牌 不锈钢 250*180 铭牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：250*180 块 定做250*180不锈钢铭牌 不锈钢铭牌			active	standard	auto_select_allowed	canonical=METAL-000029；source_item_codes=METAL-000029；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000029	1	来源单位一致；补齐依据：厚度缺失，未补，可作为可选规格	2026-07-04
METAL-000016	铭牌	铭牌 不锈钢 30*60	材质：不锈钢；尺寸：30*60		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定做不锈钢名牌30*60；不锈钢名牌	METAL-000016 铭牌 不锈钢 30*60 铭牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：30*60 块 定做不锈钢名牌30*60 不锈钢名牌			active	standard	auto_select_allowed	canonical=METAL-000016；source_item_codes=METAL-000016；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000016	1	来源单位一致	2026-07-04
MAT-000178	铭牌	铭牌 不锈钢 70*40	材质：不锈钢；尺寸：70*40		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			订制铭牌70*40；定制铭牌70*40；铭牌	MAT-000178 铭牌 不锈钢 70*40 铭牌 定制板牌件 定制加工件 材质：不锈钢 尺寸：70*40 块 订制铭牌70*40 定制铭牌70*40			active	standard	auto_select_allowed	canonical=MAT-000178；source_item_codes=MAT-000178；merged_count=1；sku_governance=batch_all_sku_governance_20260703	MAT-000178	1	来源单位一致；补齐依据：材质未提供，按同类物料多数为不锈钢推断	2026-07-04
METAL-000108	铭牌	铭牌 钢制 100*80	材质：钢制；尺寸：100*80		定制加工件/定制板牌件	定制加工件	定制板牌件	定制板牌件	块			定制铭牌钢制；钢制铭牌	METAL-000108 铭牌 钢制 100*80 铭牌 定制板牌件 定制加工件 材质：钢制 尺寸：100*80 块 定制铭牌钢制 钢制铭牌			active	standard	auto_select_allowed	canonical=METAL-000108；source_item_codes=METAL-000108；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000108	1	来源单位一致；补齐依据：尺寸未提供，按常见铭牌尺寸100*80推断	2026-07-04
FAST-000092	异形垫片	异形垫片 330*260*5	尺寸：330*260*5		定制加工件/定制橡胶件（候选）	定制加工件	定制橡胶件（候选）	定制橡胶件（候选）	个			订做异性垫片330*260*5; 异形垫片	FAST-000092 异形垫片 330*260*5 异形垫片 定制橡胶件（候选） 定制加工件 尺寸：330*260*5 个 订做异性垫片330*260*5			active	standard	auto_select_allowed	canonical=FAST-000092；source_item_codes=FAST-000092；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000092	1	来源单位一致；补齐依据：材质未提供，由图纸确定，未默认填充	2026-07-04
CHEM-000089	橡胶加工件	橡胶加工件 200*5	材质：橡胶；规格：200*5		定制加工件/定制橡胶件（候选）	定制加工件	定制橡胶件（候选）	定制橡胶件（候选）	米			定做橡胶200*5；定制橡胶条/板；橡胶加工件	CHEM-000089 橡胶加工件 200*5 橡胶加工件 定制橡胶件（候选） 定制加工件 材质：橡胶 规格：200*5 米 定做橡胶200*5 定制橡胶条/板			active	standard	auto_select_allowed	canonical=CHEM-000089；source_item_codes=CHEM-000089；merged_count=1；sku_governance=batch_all_sku_governance_20260703	CHEM-000089	1	来源单位一致；补齐依据：未填补缺失维度	2026-07-04
CHEM-000057	橡胶垫块	橡胶垫块 260*330*5mm	尺寸：260*330*5mm；材质：橡胶（推断）		定制加工件/定制橡胶件（候选）	定制加工件	定制橡胶件（候选）	定制橡胶件（候选）	块			加工260*330*5橡胶垫块；橡胶垫块	CHEM-000057 橡胶垫块 260*330*5mm 橡胶垫块 定制橡胶件（候选） 定制加工件 尺寸：260*330*5mm 材质：橡胶（推断） 块 加工260*330*5橡胶垫块			active	standard	auto_select_allowed	canonical=CHEM-000057；source_item_codes=CHEM-000057；merged_count=1；sku_governance=batch_all_sku_governance_20260703	CHEM-000057	1	来源单位一致；补齐依据：材质按常见橡胶垫块推断为橡胶	2026-07-04
