type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description	source_evidence
MT-D8E0610550CB	size	尺寸	required	text			true	2	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-D8E0610550CB	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B63FEC174E4F	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B63FEC174E4F	截面	截面	required	text			true	2	截面（定制橡胶件）按来源证据填写。	source_required_specs/brand/model
MT-B63FEC174E4F	计价单位	计价单位	required	text			true	3	计价单位（定制橡胶件）按来源证据填写。	source_required_specs/brand/model
MT-B808D0AAB21B	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-B808D0AAB21B	size	尺寸	required	text			true	2	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-B808D0AAB21B	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-63B368CD82FF	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-63B368CD82FF	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-CEA5568592EC	length	长度	required	text			true	1	长度（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-CEA5568592EC	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-CEA5568592EC	特征	特征	required	text			true	3	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-ACCE60680575	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-ACCE60680575	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-ACCE60680575	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-ACCE60680575	connection_type	连接方式	required	text			true	4	连接方式或接口形式。	source_required_specs/brand/model
MT-A2DB8A33A1D3	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A2DB8A33A1D3	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-A2DB8A33A1D3	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A2DB8A33A1D3	特征	特征	required	text			true	4	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-F491E95C3AFE	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-F491E95C3AFE	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-F491E95C3AFE	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-F491E95C3AFE	connection_type	连接方式	required	text			true	4	连接方式或接口形式。	source_required_specs/brand/model
MT-8FE334A8A8D6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-8FE334A8A8D6	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-8FE334A8A8D6	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-8FE334A8A8D6	特征	特征	required	text			true	4	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-8FE334A8A8D6	连接	连接	required	text			true	5	连接（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-DCB0D97F7215	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DCB0D97F7215	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-DCB0D97F7215	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-DCB0D97F7215	特征	特征	required	text			true	4	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-DCB0D97F7215	连接	连接	required	text			true	5	连接（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-8F98EEEA01A0	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-8F98EEEA01A0	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-8F98EEEA01A0	压力/工况	压力/工况	required	text			true	3	压力/工况（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-8F98EEEA01A0	类型	类型	required	text			true	4	类型（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-8F98EEEA01A0	连接	连接	required	text			true	5	连接（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-81350E438ECD	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-81350E438ECD	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-81350E438ECD	类型	类型	required	text			true	3	类型（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-A5FC75183701	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-A5FC75183701	nominal_diameter	公称直径	required	text			true	2	管件或阀门的公称直径。	source_required_specs/brand/model
MT-A5FC75183701	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-A5FC75183701	压力等级	压力等级	required	text			true	4	压力等级（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-A5FC75183701	特征	特征	required	text			true	5	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-A5FC75183701	结构	结构	required	text			true	6	结构（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-A5FC75183701	连接	连接	required	text			true	7	连接（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-A5FC75183701	适用设备	适用设备	required	text			true	8	适用设备（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-746DAE0E6F49	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-746DAE0E6F49	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-746DAE0E6F49	connection_type	连接方式	required	text			true	3	连接方式或接口形式。	source_required_specs/brand/model
MT-746DAE0E6F49	特征	特征	required	text			true	4	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	connection_type	连接方式	required	text			true	3	连接方式或接口形式。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	压力等级	压力等级	required	text			true	4	压力等级（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	接口类型	接口类型	required	text			true	5	接口类型（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-7F8F1F3B4EA2	特征	特征	required	text			true	6	特征（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-4D01CFA721F9	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-4D01CFA721F9	接口尺寸	接口尺寸	required	text			true	2	接口尺寸（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-4D01CFA721F9	类型	类型	required	text			true	3	类型（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-4D01CFA721F9	路数	路数	required	text			true	4	路数（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-ED1C74268F31	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-ED1C74268F31	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-ED1C74268F31	变径	变径	required	text			true	3	变径（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-34EC6C6B77DF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-34EC6C6B77DF	length	长度	required	text			true	2	长度（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-34EC6C6B77DF	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-34EC6C6B77DF	公称口径	公称口径	required	text			true	4	公称口径（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-34EC6C6B77DF	加工内容	加工内容	required	text			true	5	加工内容（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-34EC6C6B77DF	壁厚	壁厚	required	text			true	6	壁厚（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-34EC6C6B77DF	接口	接口	required	text			true	7	接口（定制管路件）按来源证据填写。	source_required_specs/brand/model
MT-F4EB3852B2DF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
