item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash	classification_key	missing_required_specs
ELEC-000201	MT-31761718C5FF	按钮开关	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b202549eac81201721be2511789cf1c82c676624145957519364c0206f98b70c	电气电料|低压电器|按钮开关	brand,类型
ELEC-000202	MT-1DEAF3034595	转换开关	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	5ddba5979dd0590c2bac3c12ebcf74a330e0a0fdf2f880cf15667f3100817a99	电气电料|低压电器|转换开关	
ELEC-000203	MT-53FAC18B9D35	继电器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	a2c1d6d59a77eb66821adda353164b0cb6ac0f254e65d0b86229fddc2b057c3f	电气电料|低压电器|继电器	
ELEC-000204	MT-9ABBDCD93E89	电位器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8440aa8a104505352e5f0705eff6f81bd19dc42fb09fe8ec4742b96967a256a9	电气电料|低压电器|电位器	
ELEC-000205	MT-15E4CBDABC2E	管型端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b98c90b1f9da6a84df793c2fa9eb44e50abcac42030d6fcd40c32babf4d28180	电气电料|接线端子/线鼻子|管型端子	
ELEC-000207	MT-15E4CBDABC2E	管型端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	6fa633e05349cdd51fff918ca6f073d5f0a8cd9e1ac1d536358096d7fe9a6b8c	电气电料|接线端子/线鼻子|管型端子	
ELEC-000208	MT-10FB37817029	时间继电器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	f7bbb730162f7c8348938d78bf0d9d8dbb73e2d07883b7172cde2c718e1f6f57	电气电料|低压电器|时间继电器	
ELEC-000209	MT-211ABBCF0AE0	刀闸推拉杆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e6dbe0632418251af869c3933fc3e4d32d9765af027cec911fe55c7ffc865378	电气电料|低压电器|刀闸推拉杆	
ELEC-000210	MT-ED9C238D33E6	电流表	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ea18a37a26d93d9d8560c3a298f21b4a0c3fedd53b18ee9d11a80b17fc7d6748	工具量具|检测仪器|电流表	
ELEC-000212	MT-FD27C4A257A0	电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8b936c068d7a3569e017740724f577087d76731b82a0890d9e9ee17c815b99da	电气电料|电线电缆|电缆	
ELEC-000213	MT-488261B4EC50	扎丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	63202b060919b8ac757b7efd7b6c737a20ec9fdde8fba265cd88e2ce3d7b3b08	电气电料|电工辅材|扎丝	
ELEC-000214	MT-B7BD486841EB	插头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	95224d75d21fe0cac26346afb42f9297c25b1c614e536469a892498dedbdc1de	电气电料|开关插座|插头	类型
ELEC-000215	MT-E60A965C1719	插线板	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	646113974fb3223d44f885e6f26a4136b89e0276fc8446a72d460e27f817fd9c	电气电料|开关插座|插线板	孔位
ELEC-000216	MT-C8819ABBF519	接线端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4ce131e6ec9ad9cb42228e09be7bccdb13708b90d05ce271beca426d04f1e578	电气电料|接线端子/线鼻子|接线端子	color,model
ELEC-000217	MT-FFB35AD7B4BD	自粘带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	3f7d8b0b6ba75ed78a5ad4a3fc6fe521520f624591ebefbb7f7ab173f2dc9ab3	电气电料|电工辅材|自粘带	
ELEC-000218	MT-BFD6C5B8FF2D	接地桩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ff94b70f1e5d419730d697d76fc706636d55356a7e91e8c289650ac7c29f55fa	电气电料|电工辅材|接地桩	surface_treatment,配置
ELEC-000219	MT-69DD09F4E0D9	接地线	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	01ddd9b58bcf684c7e3afe0423142481707816fee2e54e15e420b7211cd570ff	电气电料|电线电缆|接地线	
ELEC-000220	MT-0A79D7F4EAAE	绝缘电阻表	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	923fd089fc79b76773684437502de645977d190128a4ea048411988ba8aba9a8	工具量具|检测仪器|绝缘电阻表	
ELEC-000222	MT-DA173FC5AB33	插座	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	71c537097e7a80c154e936df6388d590b0844bc375ce978ca08bf71f0c3645f1	电气电料|开关插座|插座	specification,rated_voltage,brand,usb电流,usb输出,孔位,安装方式,类型,输入电压,输出电压
ELEC-000223	MT-8DF14BB36465	接触器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d902ce60c5fcc196c6eb99bb219a98073ce42c674db4ce4d9bb7e25e738b6eb2	电气电料|低压电器|接触器	specification,线圈电压
ELEC-000224	MT-FFBCC6291AC8	冷压端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	d49a5ffe9335a00882e82b4ba22bc91ce165836c7c5877068da01b3a851c64c2	电气电料|接线端子/线鼻子|冷压端子	
ELEC-000225	MT-FFBCC6291AC8	冷压端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e7ee9e2da0c45887879e0352a5a340ad73e45c9461d13b02564cf27c67720883	电气电料|接线端子/线鼻子|冷压端子	
ELEC-000226	MT-FFBCC6291AC8	冷压端子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	5b42dc622862ebfd788c5fc2e6a45c00791e451dd609a9ce2f5623f831adf707	电气电料|接线端子/线鼻子|冷压端子	
ELEC-000227	MT-3C64EBBBAA73	钳形电流表	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4a914b5b2d5e5cb5ff8fdd3bd49205c45da9de191f1d5091ec88c50d64f4c79c	工具量具|检测仪器|钳形电流表	
ELEC-000228	MT-DA173FC5AB33	插座	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	be02490b657565ba73cbd48d28f44aca54bf3fdb7f68023993aeb46b043599b4	电气电料|开关插座|插座	specification,rated_voltage,brand,usb电流,usb输出,孔位,安装方式,类型,输入电压,输出电压
ELEC-000229	MT-F046D343ABD0	开口线鼻子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	c0f8053264f43cc9cf8d17a69f00a3798365ff4efdee1bfdc77932d63bc08196	电气电料|接线端子/线鼻子|开口线鼻子	
ELEC-000230	MT-AA6A53201AF5	浮球液位开关	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	03318566899adca03269e94b6474897c57fccd6b9095f0dffca1062add85234a	电气电料|低压电器|浮球液位开关	
ELEC-000232	MT-138517C254A9	信号电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	9661a7905d24d53327b53a82dcfd3090cf4c7f5f9192c6553902a8ced896a092	电气电料|电线电缆|信号电缆	
ELEC-000234	MT-FD27C4A257A0	电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7e2876a5a38bafc14ef2b8c26a0e04e3a0f4d25421f55e1fa2b345b3ec551fb2	电气电料|电线电缆|电缆	brand
ELEC-000235	MT-BFD6C5B8FF2D	接地桩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	5c20eba013d992533fa17e5d040aa1923de26a3223a37c660bf92e37f0508dea	电气电料|电工辅材|接地桩	
ELEC-000236	MT-AD7982E07B91	灯泡	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5565c157ebf681ba50edbcfd5d7e02bde85309e4fb8cbbba3000cb42e3365d2f	电气电料|照明光源|灯泡	brand
ELEC-000237	MT-FD27C4A257A0	电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ebb4c3ffbbcb970b634e68e53fd6c9c32662df1a91686ae8053ec720154ed6dd	电气电料|电线电缆|电缆	
ELEC-000238	MT-E1C46C9A71BC	电缆支架	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	26ca26578af6a355dd34618f341ca4b22f0e5fd7864abe68125bbd8760bc9623	电气电料|电工辅材|电缆支架	
ELEC-000239	MT-FD27C4A257A0	电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	394774521b97d93605ffbf3c41994100c0419caba9e7f0e816f3a0662d6285d7	电气电料|电线电缆|电缆	
ELEC-000240	MT-6BE8AACB59B9	钳形万用表	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	18f77d92dcc583a7679e3ceec73b4db4f35b7f5e13e718aa0bb72aa0b247ac38	工具量具|检测仪器|钳形万用表	
ELEC-000241	MT-FD27C4A257A0	电缆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	319f3bd6877212df072b85b8e4044c836d755ccf97628bfaca0935b8c50d3bf7	电气电料|电线电缆|电缆	
ELEC-000243	MT-C80173AF15F7	转换插头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	110f9d311a440df226ea370e7ac87da5803408d60c626750797331c34c527bb2	电气电料|开关插座|转换插头	
ELEC-000245	MT-F046D343ABD0	开口线鼻子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fc6f8c439770814be4639eea0b973848fd0ddf907589cae43258d19cf61b2527	电气电料|接线端子/线鼻子|开口线鼻子	
ELEC-000246	MT-F046D343ABD0	开口线鼻子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	01b2ca64cfa5a92224da8389dfd13f9de6721ea1aa45c5983e6fd11f3ba0acbb	电气电料|接线端子/线鼻子|开口线鼻子	
ELEC-000247	MT-40DA68AF57FA	电缆连接管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	868dc8f80a59044fcc8deb8b41f3558015eada96992ab95afaeb368d6c0c7ff0	电气电料|接线端子/线鼻子|电缆连接管	
ELEC-000248	MT-40DA68AF57FA	电缆连接管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	4561a9393e0be54529fce05589c7c2201fe19c98e0a78463933146c99f090c92	电气电料|接线端子/线鼻子|电缆连接管	
ELEC-000249	MT-40DA68AF57FA	电缆连接管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	721cd17372f5e3db3a43e032cc88fff3a78bac656f14c61c38791231286ec4fb	电气电料|接线端子/线鼻子|电缆连接管	
ELEC-000250	MT-40DA68AF57FA	电缆连接管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	56f5eb0cca9163268fcf62723169678d6113df6d0c27100f788e53c289bbe059	电气电料|接线端子/线鼻子|电缆连接管	
ELEC-000251	MT-5A5F89300A3E	断路器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1e7d0375aea69d469768f09f1071a5e18844032ad4b7f5f6bd7da8f98a90179a	电气电料|低压电器|断路器	
ELEC-000252	MT-179F37722309	声光报警器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	82c2aa8f888b60783149a2c1fd2e770207d00196032bc694ab3ae2e7413aaa23	弱电安防|监控安防|声光报警器	
ELEC-000253	MT-872A23558AF5	电源转换器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	19003ad9128eb457a878c807c7621298036238bcf22d2207620a361240b505d5	电气电料|低压电器|电源转换器	
ELEC-TIE-000001	MT-0DA465190CBE	扎带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	cd99c33856e7d73060fd7f085b76f97ad05051945a75f73765cd0db7c79b6b4f	电气电料|电工辅材|扎带	包装数量
ELEC-TIE-000002	MT-0DA465190CBE	扎带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	552e94f1194084ff1bd32e4adb221e165d8f14e42583ff2182607d3cdf5a6c67	电气电料|电工辅材|扎带	包装数量
ELEC-TIE-000003	MT-0DA465190CBE	扎带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	537629784af2347b97c1ad8e93fb0977f7093b76805bf821d311bc50ebef2844	电气电料|电工辅材|扎带	
ELEC-TIE-000007	MT-0DA465190CBE	扎带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a558aacae4698568448f76633c2bbb29b7297d9f751fdd699dd249d4424a61be	电气电料|电工辅材|扎带	包装数量
ELEC-TIE-000008	MT-0DA465190CBE	扎带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	33f2cde1107606e8d09a140fbac1b22bc7d97fbafb8a635ffb8bd309346c9af3	电气电料|电工辅材|扎带	包装数量
FAST-000001	MT-9C214A9B3BDB	膨胀锚栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8f049167fbb25f7b635841df13c55427dfced98bcca32da02bd23fd900c0c0ff	紧固件与连接件|膨胀锚栓|膨胀锚栓	
FAST-000002	MT-9C214A9B3BDB	膨胀锚栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	cc3f95c6148af63935083d9753461f86f37d74c74a9392a08aa2628181ca5cbb	紧固件与连接件|膨胀锚栓|膨胀锚栓	
FAST-000003	MT-8076D1426448	平垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	dd2c6ecdce318421d2430dfc8ca8a3d5ffccaacfec2668f33ef44bc7570d23d7	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment
FAST-000004	MT-9C214A9B3BDB	膨胀锚栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	db3d7a9293ab6615625cc62468317f3103b6d7a6a69d1c34b234196af90190ac	紧固件与连接件|膨胀锚栓|膨胀锚栓	
FAST-000005	MT-ABA6144D7393	花篮螺丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ac847058f3f2462337fba020b64b9000653e6991ec1042979c03fa34189daddd	吊装索具|花篮螺丝/紧线器|花篮螺丝	length
FAST-000006	MT-8076D1426448	平垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	69834c9c728fb2864c5af3a59357c9ebf1297110f0dcd484df0111ec647cfd1b	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment
FAST-000007	MT-8076D1426448	平垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3ec87c89c6cf6530856785805a37558613870bc2c56920f40fa5d754ba425d4b	紧固件与连接件|垫圈/垫片|平垫圈	surface_treatment
FAST-000008	MT-9C214A9B3BDB	膨胀锚栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	c1f177248b31a02bfcdfab8d8d530c2ff998580e308c105fa2a0980674163fca	紧固件与连接件|膨胀锚栓|膨胀锚栓	
FAST-000009	MT-9C214A9B3BDB	膨胀锚栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	681915bb580199a176ddb6ed764b6248e4ea1678e4b60a04a229b2dadcd64996	紧固件与连接件|膨胀锚栓|膨胀锚栓	
FAST-000010	MT-ABA6144D7393	花篮螺丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	218fe9304746481a5e3c627563407feb68ed42a74186a28c51a692543ff3e988	吊装索具|花篮螺丝/紧线器|花篮螺丝	length
