raw_name,normalized_raw_name,candidate_count,candidate_codes,import_ready_candidate_codes,requires_confirmation,ambiguity_reason,candidate_contexts
588胶,588胶,1,REVIEW-MAT-00315,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00315 | 588密封胶 | 化工油漆胶粘/胶粘密封/胶粘剂 | 型号: 588 | 支
5L量杯,5l量杯,1,REVIEW-MAT-01357,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01357 | 量杯 | 工具器具/其他/计量工具 | 容量: 5L | 个
5MM厚吸油棉,5mm厚吸油棉,1,REVIEW-MAT-01324,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01324 | 吸油棉 | 行政办公与清洁/清洁用品/清洁工具耗材 | 厚度: 5mm；用途: 吸油 | 张
5mm花纹钢板,5mm花纹钢板,1,REVIEW-MAT-00869,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00869 | 花纹钢板 | 金属原材料/钢材型材/钢材型材 | 厚度: 5mm；表面: 花纹 | 平方
5mm透明胶带100米,5mm透明胶带100米,1,REVIEW-MAT-00687,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00687 | 透明胶带 | 包装与标识/胶带标签/胶带 | 宽度: 5mm；长度: 100米；颜色: 透明 | 卷
5T*3米吊带,5t*3米吊带,1,REVIEW-MAT-00388,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00388 | 吊带 | 吊装索具/吊带索具/吊带 | 载荷: 5T；长度: 3米 | 付
5T*6m国标彩色吊带,5t*6m国标彩色吊带,1,REVIEW-MAT-01307,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01307 | 扁平吊装带 | 吊装索具/吊带索具/吊带 | 额定载荷: 5T；长度: 6m；执行标准: 国标；颜色: 彩色 | 根
5T*6米吊带,5t*6米吊带,1,REVIEW-MAT-00387,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00387 | 吊带 | 吊装索具/吊带索具/吊带 | 载荷: 5T；长度: 6米 | 付
5T*8米吊带,5t*8米吊带,1,REVIEW-MAT-00434,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00434 | 吊带 | 吊装索具/吊带索具/吊带 | 载荷: 5T；长度: 8米 | 付
5T*8米彩色吊带,5t*8米彩色吊带,1,REVIEW-MAT-00876,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00876 | 扁平吊装带 | 吊装索具/吊带索具/吊带 | 额定载荷: 5T；长度: 8米；颜色: 彩色 | 根
5T不锈钢圆形保温水箱,5t不锈钢圆形保温水箱,1,REVIEW-MAT-02142,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02142 | 不锈钢保温水箱 | 行政办公与清洁/生活后勤/生活用品 | 容量: 5T；材质: 不锈钢；形状: 圆形；特性: 保温 | 个
5加长六角套筒,5加长六角套筒,1,REVIEW-MAT-01160,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01160 | 加长六角套筒 | 工具器具/其他/套筒 | 规格: 5；特征: 加长；类型: 六角 | 个
5号电池,5号电池,1,REVIEW-MAT-00188,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00188 | 电池 | 电气与自动化/电源电池/电源电池 | 规格: 5号 | 个
5孔带USB欧标转换插头,5孔带usb欧标转换插头,1,REVIEW-MAT-02271,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02271 | 欧标转换插头 | 电气与自动化/插头插座/插头插座 | 孔位: 5孔；功能: 带USB；标准: 欧标 | 个
5寸不锈钢合页,5寸不锈钢合页,1,REVIEW-MAT-00149,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00149 | 不锈钢合页 | 五金备件/其他/门窗五金 | 材质: 不锈钢；规格: 5寸 | 付
5寸不锈钢抽锁,5寸不锈钢抽锁,1,REVIEW-MAT-00058,REVIEW-MAT-00058,false,唯一可导入候选。,REVIEW-MAT-00058 | 不锈钢抽锁 | 五金备件/门锁锁具/门锁锁具 | 材质: 不锈钢；规格: 5寸 | 个
5寸加厚铁合页,5寸加厚铁合页,1,REVIEW-MAT-00164,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00164 | 加厚铁合页 | 五金备件/其他/门窗五金 | 材质: 铁；规格: 5寸；特征: 加厚 | 付
5寸重型平口钳,5寸重型平口钳,1,REVIEW-MAT-01248,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01248 | 重型平口钳 | 工具器具/其他/夹持工具 | 规格: 5寸；特征: 重型 | 台
5米得力卷尺,5米得力卷尺,1,REVIEW-MAT-00166,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00166 | 卷尺 | 工具器具/量具测量/量具测量 | 品牌: 得力；长度: 5米 | 个
6*1.8米加厚安全网,6*1.8米加厚安全网,1,REVIEW-MAT-01421,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01421 | 安全网 | 安全防护/隔离防护/防护网 | 尺寸: 6*1.8米；特征: 加厚 | 张
6*250一字螺丝刀,6*250一字螺丝刀,1,REVIEW-MAT-01120,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01120 | 一字螺丝刀 | 工具器具/手动工具/通用手动工具 | 规格: 6*250；类型: 一字 | 个
6*250十字螺丝刀,6*250十字螺丝刀,1,REVIEW-MAT-01119,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01119 | 十字螺丝刀 | 工具器具/手动工具/通用手动工具 | 规格: 6*250；类型: 十字 | 个
6*40内六角螺丝,6*40内六角螺丝,1,REVIEW-MAT-01003,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01003 | 内六角螺丝 | 紧固件/螺纹紧固件/螺丝螺栓 | 规格: M6*40；头型: 内六角 | 套
6*6*5镀锌方钢,6*6*5镀锌方钢,1,REVIEW-MAT-01094,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01094 | 镀锌方钢 | 金属原材料/钢材型材/钢材型材 | 规格: 6*6*5；表面: 镀锌 | 米
6.5T弓形卸扣,6.5t弓形卸扣,1,REVIEW-MAT-00772,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00772 | 弓形卸扣 | 吊装索具/吊装连接件/卸扣吊钩 | 额定载荷: 6.5T；型式: 弓形 | 个
6.5升不锈钢水壶,6.5升不锈钢水壶,1,REVIEW-MAT-00064,REVIEW-MAT-00064,false,唯一可导入候选。,REVIEW-MAT-00064 | 不锈钢水壶 | 行政办公与清洁/生活后勤/生活用品 | 材质: 不锈钢；容量: 6.5升 | 个
6.5吨国标弓形卸扣,6.5吨国标弓形卸扣,1,REVIEW-MAT-00181,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00181 | 弓形卸扣 | 吊装索具/吊装连接件/卸扣吊钩 | 载荷: 6.5吨；标准: 国标；形状: 弓形 | 个
60*4无缝管,60*4无缝管,1,REVIEW-MAT-01276,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01276 | 无缝钢管 | 金属原材料/钢材型材/钢材型材 | 外径: 60mm；壁厚: 4mm | 根
600KG一体梯凳,600kg一体梯凳,1,REVIEW-MAT-01377,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01377 | 一体梯凳 | 工具器具/其他/登高工具 | 承重: 600kg；结构: 一体 | 个
600砂纸,600砂纸,1,REVIEW-MAT-00277,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00277 | 砂纸 | 工具器具/其他/磨切耗材 | 粒度: 600 | 张
60cm*55减速带大二线,60cm*55减速带大二线,1,REVIEW-MAT-00853,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00853 | 减速带 | 安全防护/其他/交通设施 | 尺寸: 60cm*55；款式: 大二线 | 根
60cm撬棍,60cm撬棍,1,REVIEW-MAT-01107,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01107 | 撬棍 | 工具器具/手动工具/通用手动工具 | 长度: 60cm | 支
60cm水平尺,60cm水平尺,1,REVIEW-MAT-00738,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00738 | 水平尺 | 工具器具/量具测量/量具测量 | 长度: 60cm | 把
60公斤压力表,60公斤压力表,1,REVIEW-MAT-01454,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01454 | 压力表 | 仪器仪表/其他/压力仪表 | 量程/压力: 60公斤；类型: 压力表 | 个
60撬杠,60撬杠,1,REVIEW-MAT-00701,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00701 | 撬杠 | 工具器具/其他/手动工具 | 规格: 60 | 个
6205机械密封,6205机械密封,1,REVIEW-MAT-01173,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01173 | 机械密封 | 设备备件与加工件/其他/密封件 | 型号: 6205 | 个
63PPR外接直通,63ppr外接直通,1,REVIEW-MAT-01023,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01023 | PPR外接直通 | 管道管件/塑料管件/PPR管件 | 材质: PPR；规格: 63；连接: 外接；类型: 直通 | 个
63PPR弯头,63ppr弯头,1,REVIEW-MAT-01021,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01021 | PPR弯头 | 管道管件/塑料管件/PPR管件 | 材质: PPR；规格: 63；类型: 弯头 | 个
63PPR截止阀,63ppr截止阀,1,REVIEW-MAT-01022,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01022 | PPR截止阀 | 管道管件/塑料管件/PPR管件 | 材质: PPR；规格: 63；类型: 截止阀 | 个
63PPR直通,63ppr直通,1,REVIEW-MAT-01019,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01019 | PPR直通 | 管道管件/塑料管件/PPR管件 | 材质: PPR；规格: 63；类型: 直通 | 个
63PPR管,63ppr管,1,REVIEW-MAT-01020,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01020 | PPR管 | 管道管件/塑料管件/PPR管件 | 材质: PPR；规格: 63 | 米
63快速接头胶垫,63快速接头胶垫,1,REVIEW-MAT-01289,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01289 | 快速接头胶垫 | 待治理/待治理/胶垫 | 规格: 63；适用: 快速接头 | 个
65*20*1不锈钢条,65*20*1不锈钢条,1,REVIEW-MAT-00284,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00284 | 不锈钢条 | 金属原材料/钢材型材/钢材型材 | 规格: 65*20*1 | 条
65*40法兰软连接,65*40法兰软连接,1,REVIEW-MAT-01283,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01283 | 法兰软连接 | 管道管件/其他/软连接 | 规格: 65*40；连接: 法兰 | 个
65*50法兰软连接,65*50法兰软连接,1,REVIEW-MAT-01284,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01284 | 法兰软连接 | 管道管件/其他/软连接 | 规格: 65*50；连接: 法兰 | 个
65加厚消防水带,65加厚消防水带,1,REVIEW-MAT-01271,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01271 | 消防水带 | 消防器材/灭火器与水带/消防水带 | 规格: 65；特征: 加厚 | 米
65加厚蓝色胶水带,65加厚蓝色胶水带,1,REVIEW-MAT-01425,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01425 | 高压胶水带 | 液压气动/液压管路/高压胶管 | 规格: 65；颜色: 蓝色；特征: 加厚 | 米
65型铝合金消防枪头+管接头,65型铝合金消防枪头+管接头,1,REVIEW-MAT-02331,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02331 | 铝合金消防枪头管接头套件 | 消防器材/消防管件与接头/消防接头 | 材质: 铝合金；规格: 65型；包含: 消防枪头+管接头 | 套
65消防卡箍,65消防卡箍,1,REVIEW-MAT-00957,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00957 | 消防卡箍 | 管道管件/管道紧固/管夹卡箍 | 规格: 65；用途: 消防 | 个
65消防水管,65消防水管,1,REVIEW-MAT-01318,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01318 | 消防水带/水管 | 消防器材/灭火器与水带/消防水带 | 规格: 65；用途: 消防 | 米
65管卡,65管卡,1,REVIEW-MAT-01322,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01322 | 管卡 | 管道管件/管道紧固/管夹卡箍 | 规格: 65 | 个
65连接头,65连接头,1,REVIEW-MAT-01320,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01320 | 连接头 | 消防器材/消防管件与接头/消防接头 | 规格: 65 | 个
65铝合金枪头,65铝合金枪头,1,REVIEW-MAT-01432,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01432 | 铝合金枪头 | 工程建材/保温防水/防水堵漏 | 规格: 65；材质: 铝合金；部件: 枪头 | 套
68*6无缝管,68*6无缝管,1,REVIEW-MAT-00652,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00652 | 无缝管 | 金属原材料/其他/钢管 | 规格: 68*6 | 米
6MM钢丝绳,6mm钢丝绳,1,REVIEW-MAT-00279,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00279 | 钢丝绳 | 吊装索具/吊带索具/钢丝绳链条 | 直径: 6mm | 米
6MM钢丝绳扣子,6mm钢丝绳扣子,1,REVIEW-MAT-00280,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00280 | 钢丝绳卡扣 | 吊装索具/吊带索具/钢丝绳链条 | 适配直径: 6mm | 个
6T卸扣,6t卸扣,1,REVIEW-MAT-00880,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00880 | 卸扣 | 吊装索具/吊装连接件/卸扣吊钩 | 额定载荷: 6T | 个
6六角自攻螺丝,6六角自攻螺丝,1,REVIEW-MAT-00573,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00573 | 六角自攻螺丝 | 五金备件/其他/紧固件 | 规格: 6；类型: 六角自攻 | 盒
6分堵头,6分堵头,1,REVIEW-MAT-00048,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00048 | 堵头 | 工程建材/其他/管件 | 规格: 6分 | 个
6加长六角套筒,6加长六角套筒,1,REVIEW-MAT-01161,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01161 | 加长六角套筒 | 工具器具/其他/套筒 | 规格: 6；特征: 加长；类型: 六角 | 个
6厘冲击钻头,6厘冲击钻头,1,REVIEW-MAT-00113,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00113 | 冲击钻头 | 工具器具/工具配件/工具配件 | 规格: 6厘 | 支
6厘膨胀螺丝,6厘膨胀螺丝,2,REVIEW-MAT-00767；REVIEW-MAT-00832,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00767 | 膨胀螺丝 | 五金备件/其他/紧固件 | 规格: 6厘 | 个 || REVIEW-MAT-00832 | 膨胀螺丝 | 紧固件/锚固件/膨胀锚栓 | 规格: 6厘 | 个
6寸不锈钢合页,6寸不锈钢合页,1,REVIEW-MAT-00148,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00148 | 不锈钢合页 | 五金备件/其他/门窗五金 | 材质: 不锈钢；规格: 6寸 | 付
6平方起帆地线,6平方起帆地线,1,REVIEW-MAT-00437,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00437 | 地线 | 电气与自动化/电线电缆与敷设/电线电缆 | 品牌: 起帆；截面积: 6平方；用途: 地线 | 米
6平方铜接线端子,6平方铜接线端子,1,REVIEW-MAT-00671,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00671 | 铜接线端子 | 电气与自动化/接线连接/接线端子 | 截面积: 6平方；材质: 铜 | 个
6焊接铁合页,6焊接铁合页,1,REVIEW-MAT-01241,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01241 | 焊接铁合页 | 工程建材/其他/门窗五金 | 规格: 6；材质: 铁；工艺: 焊接 | 付
6磅手锤,6磅手锤,1,REVIEW-MAT-01103,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01103 | 手锤 | 工具器具/手动工具/通用手动工具 | 重量: 6磅 | 支
6米竹梯,6米竹梯,1,REVIEW-MAT-02156,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02156 | 竹梯 | 工具器具/其他/登高工具 | 材质: 竹；长度: 6米 | 部
7.5千w电机,7.5千w电机,1,REVIEW-MAT-01325,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01325 | 电机 | 设备备件与加工件/设备专用备件/设备备件 | 功率: 7.5kW | 台
70*100麻袋,70*100麻袋,1,REVIEW-MAT-00810,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00810 | 麻袋 | 包装与标识/袋箱膜包装/袋箱膜 | 尺寸: 70*100 | 个
70*50纸箱,70*50纸箱,1,REVIEW-MAT-00598,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00598 | 纸箱 | 包装与标识/袋箱膜包装/袋箱膜 | 规格: 70*50 | 个
70寸电视支架,70寸电视支架,1,REVIEW-MAT-00558,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00558 | 电视支架 | 行政办公与清洁/办公用品/文具书写 | 适配尺寸: 70寸 | 个
7500w50米扬程水泵,7500w50米扬程水泵,1,REVIEW-MAT-01308,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01308 | 水泵 | 设备备件与加工件/设备专用备件/设备备件 | 功率: 7500W；扬程: 50米 | 台
76*4高压油管,76*4高压油管,1,REVIEW-MAT-01180,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01180 | 高压油管 | 液压气动/液压管路/高压胶管 | 规格: 76*4 | 米
76*8MM无缝管,76*8mm无缝管,1,REVIEW-MAT-01414,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01414 | 无缝钢管 | 金属原材料/钢材型材/钢材型材 | 外径: 76mm；壁厚: 8mm | 米
7加长六角套筒,7加长六角套筒,1,REVIEW-MAT-01162,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01162 | 加长六角套筒 | 工具器具/其他/套筒 | 规格: 7；特征: 加长；类型: 六角 | 个
7号电池,7号电池,1,REVIEW-MAT-00655,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00655 | 电池 | 电气与自动化/电源电池/电源电池 | 规格: 7号 | 个
