"raw_name","proposed_item_code","standard_name","item_group","specs","unit"
"加厚雨衣","REVIEW-MAT-00654","雨衣","劳保耗材/雨具","特征: 加厚","套"
"7号电池","REVIEW-MAT-00655","电池","电气材料/电池","规格: 7号","个"
"施耐德2P63A漏保","REVIEW-MAT-00656","漏电断路器","电气材料/低压电器","品牌: 施耐德；极数: 2P；电流: 63A","个"
"施耐德2P63a漏电保护开关","REVIEW-MAT-00656","漏电断路器","电气材料/低压电器","品牌: 施耐德；极数: 2P；电流: 63A","个"
"钢丝绳铝扣","REVIEW-MAT-00657","钢丝绳铝扣","吊装索具/钢丝绳配件","材质: 铝；用途: 钢丝绳扣压","个"
"40*40*5国标角铁","REVIEW-MAT-00658","角钢","原材料/型钢","规格: 40*40*5；标准: 国标","米"
"3.0花纹钢板","REVIEW-MAT-00659","花纹钢板","原材料/钢板","厚度: 3.0；类型: 花纹钢板","平方"
"起帆1.5平方电线","REVIEW-MAT-00660","电线","电气材料/电线电缆","品牌: 起帆；截面积: 1.5平方","米"
"办公室除甲醛机","REVIEW-MAT-00661","除甲醛机","行政后勤/办公设备","用途: 办公室；功能: 除甲醛","个"
"焊接159*89大小头","REVIEW-MAT-00662","焊接异径接头","工程材料/管件","规格: 159*89；连接: 焊接；类型: 大小头","个"
"159加工钢管抱箍","REVIEW-MAT-00663","钢管抱箍","定制件/管路接头","加工: 是；规格: 159；适用: 钢管","个"
"加工89钢管抱箍","REVIEW-MAT-00664","钢管抱箍","定制件/管路接头","加工: 是；规格: 89；适用: 钢管","个"
"加工89钢管带牙","REVIEW-MAT-00665","带牙钢管加工件","定制件/管路接头","加工: 是；规格: 89；工序: 带牙","个"
"埃美柯80加厚不锈钢球阀","REVIEW-MAT-00666","不锈钢球阀","工程材料/阀门","品牌: 埃美柯；规格: 80；材质: 不锈钢；特征: 加厚","个"
"好电焊帽","REVIEW-MAT-00667","电焊帽","劳保耗材/眼面防护","品质: 好；用途: 电焊","个"
"定做铝合金窗","REVIEW-MAT-00668","铝合金窗","定制件/门窗制品","定制: 是；材质: 铝合金","套"
"不锈钢窗护栏","REVIEW-MAT-00669","不锈钢窗护栏","定制件/门窗制品","材质: 不锈钢；用途: 窗护栏","套"
"4平方铜接线端子","REVIEW-MAT-00670","铜接线端子","电气材料/接线端子","截面积: 4平方；材质: 铜","个"
"6平方铜接线端子","REVIEW-MAT-00671","铜接线端子","电气材料/接线端子","截面积: 6平方；材质: 铜","个"
"接线端子压钳","REVIEW-MAT-00672","端子压线钳","工具器具/电工工具","适用: 接线端子；类型: 压钳","个"
"埃美柯80单向阀","REVIEW-MAT-00673","单向阀","工程材料/阀门","品牌: 埃美柯；规格: 80；类型: 单向阀","个"
"加工80钢管带牙","REVIEW-MAT-00674","带牙钢管加工件","定制件/管路接头","加工: 是；规格: 80；工序: 带牙","个"
"10#厚槽钢","REVIEW-MAT-00675","槽钢","原材料/型钢","规格: 10#；特征: 厚","米"
"2cm橡胶板","REVIEW-MAT-00676","橡胶板","原材料/橡胶材料","厚度: 2cm","kg"
"3*1.5信号屏蔽电缆线","REVIEW-MAT-00677","屏蔽信号电缆","电气材料/电线电缆","规格: 3*1.5；类型: 信号屏蔽","米"
"20T*6米吊带好","REVIEW-MAT-00678","吊带","吊装索具/吊带","载荷: 20T；长度: 6米；原名含“好”","条"
"管片强力胶水","REVIEW-MAT-00679","管片强力胶","化工耗材/胶粘剂","用途: 管片；类型: 强力胶","桶"
"89焊接弯头","REVIEW-MAT-00680","焊接弯头","工程材料/管件","规格: 89；连接: 焊接","个"
"168焊接弯头","REVIEW-MAT-00681","焊接弯头","工程材料/管件","规格: 168；连接: 焊接","个"
"双快水泥","REVIEW-MAT-00682","双快水泥","建筑材料/水泥砂石","类型: 双快","包"
"加厚4*4米雨棚","REVIEW-MAT-00683","雨棚","定制件/遮雨棚","尺寸: 4*4米；特征: 加厚","个"
"1.2镀锌铁皮","REVIEW-MAT-00684","镀锌铁皮","原材料/板材","厚度: 1.2；表面: 镀锌","米"
"阻燃防火棉","REVIEW-MAT-00685","防火棉","建筑材料/保温防火材料","特性: 阻燃；类型: 防火棉","平方"
"不锈钢玛氏漏斗粘度计","REVIEW-MAT-00686","玛氏漏斗粘度计","工具器具/检测仪器","材质: 不锈钢；类型: 玛氏漏斗粘度计","个"
"5mm透明胶带100米","REVIEW-MAT-00687","透明胶带","包装材料/胶带","宽度: 5mm；长度: 100米；颜色: 透明","卷"
"大方铁锹","REVIEW-MAT-00688","方头铁锹","工具器具/手动工具","规格: 大号；类型: 方头","套"
"小方铁锹","REVIEW-MAT-00689","方头铁锹","工具器具/手动工具","规格: 小号；类型: 方头","套"
"铁锹柄","REVIEW-MAT-00690","铁锹柄","工具器具/工具配件","适用: 铁锹","支"
"15寸专业长款电镐","REVIEW-MAT-00691","电镐","工具器具/电动工具","规格: 15寸；特征: 专业长款","套"
"100橡胶防爆水带","REVIEW-MAT-00692","橡胶防爆水带","消防器材/水带","规格: 100；材质: 橡胶；特征: 防爆","米"
"回力雨鞋高筒","REVIEW-MAT-00693","高筒雨鞋","劳保耗材/足部防护","品牌: 回力；筒高: 高筒","双"
"不锈钢钢丝绳","REVIEW-MAT-00694","不锈钢钢丝绳","吊装索具/钢丝绳","材质: 不锈钢","米"
"定做48镀锌钢管","REVIEW-MAT-00695","镀锌钢管","定制件/钢管加工件","定制: 是；规格: 48；表面: 镀锌","条"
"10厘卡环","REVIEW-MAT-00696","卡环","吊装索具/连接件","规格: 10厘","个"
"埃美柯4分铜球阀","REVIEW-MAT-00697","铜球阀","工程材料/阀门","品牌: 埃美柯；规格: 4分；材质: 铜","个"
"4分外接头","REVIEW-MAT-00698","外接头","工程材料/管件","规格: 4分；类型: 外接头","个"
"不锈钢水龙头","REVIEW-MAT-00699","不锈钢水龙头","工程材料/水暖五金","材质: 不锈钢；类型: 水龙头","个"
"冷热水阀","REVIEW-MAT-00700","冷热水阀","工程材料/水暖五金","功能: 冷热水；类型: 水阀","个"
"60撬杠","REVIEW-MAT-00701","撬杠","工具器具/手动工具","规格: 60","个"
"120撬杠","REVIEW-MAT-00702","撬杠","工具器具/手动工具","规格: 120","个"
"3*25电缆线","REVIEW-MAT-00703","电缆线","电气材料/电线电缆","规格: 3*25","米"
"16A插座","REVIEW-MAT-00704","插座","电气材料/插头插座","电流: 16A","个"
"明装底盒","REVIEW-MAT-00705","明装底盒","电气材料/插头插座","安装: 明装；类型: 底盒","个"
"水晶头","REVIEW-MAT-00706","RJ45水晶头","电气材料/弱电材料","类型: RJ45水晶头","个"
"起帆3*6+1电缆","REVIEW-MAT-00707","电缆线","电气材料/电线电缆","品牌: 起帆；规格: 3*6+1","米"
"网线钳","REVIEW-MAT-00708","网线钳","工具器具/电工工具","用途: 网线压接","把"
"25pvc线管","REVIEW-MAT-00709","PVC线管","电气材料/电缆附件","规格: 25；材质: PVC","米"
"透明电笔","REVIEW-MAT-00710","测电笔","工具器具/电工工具","外观: 透明；类型: 电笔","个"
"施耐德3p250A漏保","REVIEW-MAT-00711","漏电断路器","电气材料/低压电器","品牌: 施耐德；极数: 3P；电流: 250A","个"
"回力厚底雨鞋","REVIEW-MAT-00712","雨鞋","劳保耗材/足部防护","品牌: 回力；特征: 厚底","双"
"公元热熔机","REVIEW-MAT-00713","热熔机","工具器具/管道工具","品牌: 公元；用途: PPR热熔","台"
"公元25PPR弯头","REVIEW-MAT-00714","PPR弯头","工程材料/PPR管件","品牌: 公元；规格: 25；材质: PPR","个"
"公元ppr25卡扣","REVIEW-MAT-00715","PPR管卡","工程材料/PPR管件","品牌: 公元；规格: 25；类型: 卡扣/管卡","个"
"公元ppr25直通","REVIEW-MAT-00716","PPR直通","工程材料/PPR管件","品牌: 公元；规格: 25；材质: PPR","个"
"埃美柯50加厚不锈钢球阀","REVIEW-MAT-00717","不锈钢球阀","工程材料/阀门","品牌: 埃美柯；规格: 50；材质: 不锈钢；特征: 加厚","个"
"美工刀","REVIEW-MAT-00718","美工刀","工具器具/手动工具","类型: 美工刀","把"
"得力刀片","REVIEW-MAT-00719","美工刀片","工具器具/手动工具配件","品牌: 得力；类型: 刀片","盒"
"世达老虎钳","REVIEW-MAT-00720","老虎钳","工具器具/手动工具","品牌: 世达；类型: 老虎钳","把"
"100型割炬","REVIEW-MAT-00721","割炬","焊接耗材/焊割工具","规格: 100型","把"
"世达尖嘴钳","REVIEW-MAT-00722","尖嘴钳","工具器具/手动工具","品牌: 世达；类型: 尖嘴钳","把"
"世达活动扳手","REVIEW-MAT-00723","活动扳手","工具器具/手动工具","品牌: 世达；类型: 活动扳手","把"
"FAD40-400排气扇","REVIEW-MAT-00724","排气扇","电气材料/通风设备","型号: FAD40-400","台"
"定做1.3-1.5米钢格板","REVIEW-MAT-00725","钢格板","定制件/金属加工件","定制: 是；尺寸: 1.3-1.5米","块"
"100型切割嘴","REVIEW-MAT-00726","切割嘴","焊接耗材/焊割配件","规格: 100型","个"
"二氧化碳导电嘴","REVIEW-MAT-00727","导电嘴","焊接耗材/焊机配件","适用: 二氧化碳焊；类型: 导电嘴","个"
"M20*140膨胀螺丝","REVIEW-MAT-00728","膨胀螺丝","五金备件/紧固件","规格: M20*140","个"
"M22*140膨胀螺丝","REVIEW-MAT-00729","膨胀螺丝","五金备件/紧固件","规格: M22*140","个"
"DN200PPR管","REVIEW-MAT-00730","PPR管","工程材料/PPR管件","规格: DN200；材质: PPR","米"
"200PPR接头","REVIEW-MAT-00731","PPR接头","工程材料/PPR管件","规格: 200；材质: PPR","个"
"10厘花篮","REVIEW-MAT-00732","花篮螺丝","吊装索具/拉紧器","规格: 10厘","个"
"10厘膨胀钩","REVIEW-MAT-00733","膨胀钩","五金备件/紧固件","规格: 10厘","个"
"拖把","REVIEW-MAT-00734","拖把","劳保耗材/清洁工具","类型: 拖把","个"
"定做双门控制箱","REVIEW-MAT-00735","双门控制箱","定制件/电控箱","定制: 是；结构: 双门","套"
"定做推进泵吸轮","REVIEW-MAT-00736","推进泵吸轮","定制件/设备备件","定制: 是；适用设备: 推进泵；类型: 吸轮","套"
"40*4扁铁","REVIEW-MAT-00737","扁钢","原材料/型钢","规格: 40*4","米"
"60cm水平尺","REVIEW-MAT-00738","水平尺","工具器具/测量工具","长度: 60cm","把"
"100cm水平尺","REVIEW-MAT-00739","水平尺","工具器具/测量工具","长度: 100cm","把"
"110不锈钢合页","REVIEW-MAT-00740","不锈钢合页","五金备件/门窗五金","规格: 110；材质: 不锈钢","副"
"4.0钻头","REVIEW-MAT-00741","钻头","工具器具/工具配件","规格: 4.0","支"
"5.0钻头","REVIEW-MAT-00742","钻头","工具器具/工具配件","规格: 5.0","支"
"5.5钻头","REVIEW-MAT-00743","钻头","工具器具/工具配件","规格: 5.5","支"
"白色喷漆","REVIEW-MAT-00744","自喷漆","化工耗材/涂料","颜色: 白色；类型: 喷漆","瓶"
"32*4.5钢管","REVIEW-MAT-00745","钢管","原材料/钢管","规格: 32*4.5","米"
"M20*130螺丝","REVIEW-MAT-00746","螺丝","五金备件/紧固件","规格: M20*130","套"
"M20*35螺丝","REVIEW-MAT-00747","螺丝","五金备件/紧固件","规格: M20*35","套"
"M20*40螺丝","REVIEW-MAT-00748","螺丝","五金备件/紧固件","规格: M20*40","套"
"12米加厚伸缩铝梯","REVIEW-MAT-00749","伸缩铝梯","工具器具/登高工具","长度: 12米；材质: 铝；特征: 加厚伸缩","台"
"加工168铁圈卡扣","REVIEW-MAT-00750","铁圈卡扣","定制件/管路接头","加工: 是；规格: 168；类型: 铁圈卡扣","个"
"加工80*150铁管带牙","REVIEW-MAT-00751","带牙铁管加工件","定制件/钢管加工件","加工: 是；规格: 80*150；工序: 带牙","根"
"8*60膨胀螺丝","REVIEW-MAT-00752","膨胀螺丝","五金备件/紧固件","规格: 8*60","个"
"325*12无缝管","REVIEW-MAT-00753","无缝管","原材料/钢管","规格: 325*12","米"
"325加厚焊接弯头","REVIEW-MAT-00754","焊接弯头","工程材料/管件","规格: 325；特征: 加厚；连接: 焊接","个"
"325法兰盘","REVIEW-MAT-00755","法兰盘","工程材料/管件","规格: 325；类型: 法兰盘","个"
"325胶垫","REVIEW-MAT-00756","法兰胶垫","工程材料/密封垫","规格: 325；材质: 胶","个"
"22*100螺丝","REVIEW-MAT-00757","螺丝","五金备件/紧固件","规格: 22*100","个"
"22螺母","REVIEW-MAT-00758","螺母","五金备件/紧固件","规格: 22","个"
"埃美柯80不锈钢厚球阀","REVIEW-MAT-00759","不锈钢球阀","工程材料/阀门","品牌: 埃美柯；规格: 80；材质: 不锈钢；特征: 厚","个"
"20T鸭嘴吊具","REVIEW-MAT-00760","鸭嘴吊具","吊装索具/吊具","载荷: 20T；类型: 鸭嘴吊具","个"
"油布","REVIEW-MAT-00761","油布","建筑材料/防护覆盖","类型: 油布","平方"
"鞋垫","REVIEW-MAT-00762","鞋垫","劳保耗材/足部防护","类型: 鞋垫","双"
"加工325*12无缝管加工12米","REVIEW-MAT-00763","无缝管加工件","定制件/钢管加工件","加工: 是；规格: 325*12；长度: 12米","根"
"40卡簧","REVIEW-MAT-00764","卡簧","五金备件/紧固件","规格: 40；类型: 卡簧","个"
"16*160螺丝","REVIEW-MAT-00765","螺丝","五金备件/紧固件","规格: 16*160","个"
"40不锈钢骑马卡","REVIEW-MAT-00766","不锈钢骑马卡","五金备件/管道紧固","规格: 40；材质: 不锈钢","个"
"6厘膨胀螺丝","REVIEW-MAT-00767","膨胀螺丝","五金备件/紧固件","规格: 6厘","个"
"定做加长168弯头带卡槽","REVIEW-MAT-00768","卡槽弯头","定制件/管路接头","定制: 是；规格: 168；特征: 加长、带卡槽","个"
"定做加长219弯头带卡槽","REVIEW-MAT-00769","卡槽弯头","定制件/管路接头","定制: 是；规格: 219；特征: 加长、带卡槽","个"
"国标彩色3T*3米吊带","REVIEW-MAT-00770","扁平吊装带","吊装索具/吊带","执行标准: 国标；颜色: 彩色；额定载荷: 3T；长度: 3米","付"
"国标彩色5T*6米吊带","REVIEW-MAT-00771","扁平吊装带","吊装索具/吊带","执行标准: 国标；颜色: 彩色；额定载荷: 5T；长度: 6米","付"
"6.5T弓形卸扣","REVIEW-MAT-00772","弓形卸扣","吊装索具/卸扣","额定载荷: 6.5T；型式: 弓形","个"
"4.75T弓形卸扣","REVIEW-MAT-00773","弓形卸扣","吊装索具/卸扣","额定载荷: 4.75T；型式: 弓形","个"
"1.5T吨袋","REVIEW-MAT-00774","集装袋","包装材料/集装袋","载重: 1.5T","个"
"48*4.0无缝管","REVIEW-MAT-00775","无缝钢管","钢材/钢管","外径: 48mm；壁厚: 4.0mm","米"
"WD40润滑剂","REVIEW-MAT-00776","防锈润滑剂","化工耗材/润滑剂","品牌/型号: WD-40","瓶"
"9.5T弓形卸扣","REVIEW-MAT-00777","弓形卸扣","吊装索具/卸扣","额定载荷: 9.5T；型式: 弓形","个"
"400敲击螺丝刀","REVIEW-MAT-00778","敲击螺丝刀","工具/手动工具","长度: 400mm","个"
"起帆16平方地线","REVIEW-MAT-00779","接地线","电气材料/电线电缆","品牌: 起帆；截面积: 16mm2；用途: 接地","米"
"DT150平方铜鼻子","REVIEW-MAT-00780","DT铜鼻子","电气材料/电缆附件","型号: DT；适配线径: 150mm2；材质: 铜","个"
"DT120平方铜鼻子","REVIEW-MAT-00781","DT铜鼻子","电气材料/电缆附件","型号: DT；适配线径: 120mm2；材质: 铜","个"
"DT95平方铜鼻子","REVIEW-MAT-00782","DT铜鼻子","电气材料/电缆附件","型号: DT；适配线径: 95mm2；材质: 铜","个"
"DT70平方铜鼻子","REVIEW-MAT-00783","DT铜鼻子","电气材料/电缆附件","型号: DT；适配线径: 70mm2；材质: 铜","个"
"OT25-8铜端子","REVIEW-MAT-00784","OT铜端子","电气材料/电缆附件","型号: OT25-8；线径规格: 25mm2；孔径: 8mm；材质: 铜","个"
"OT6-6铜端子","REVIEW-MAT-00785","OT铜端子","电气材料/电缆附件","型号: OT6-6；线径规格: 6mm2；孔径: 6mm；材质: 铜","个"
"150消防加长蝶阀","REVIEW-MAT-00786","消防蝶阀","阀门/消防阀门","公称直径: DN150；特征: 加长","个"
"325*16KG国标法兰","REVIEW-MAT-00787","国标法兰","管件/法兰","规格: DN325；压力等级: 16kg；执行标准: 国标","个"
"325胶垫","REVIEW-MAT-00788","法兰垫片","管件/密封垫片","规格: DN325；材质: 胶","个"
"22*100螺丝","REVIEW-MAT-00789","六角螺栓组件","紧固件/螺栓","规格: M22*100；成套: 是","套"
"40注浆管重型卡槽两联","REVIEW-MAT-00790","双联重型管卡","管道紧固/管卡","适配管径: 40；用途: 注浆管；型式: 重型卡槽两联","个"
"40注浆管卡槽导轨","REVIEW-MAT-00791","卡槽导轨","管道紧固/导轨","适配管径: 40；用途: 注浆管","条"
"惠普多功能打印机","REVIEW-MAT-00792","多功能打印机","行政后勤/办公设备","品牌: 惠普","台"
"办公桌","REVIEW-MAT-00793","办公桌","行政后勤/办公家具","品类: 办公桌","个"
"得力多功能椅子","REVIEW-MAT-00794","办公椅","行政后勤/办公家具","品牌: 得力；类型: 多功能椅","个"
"聚氨酯胶枪","REVIEW-MAT-00795","胶枪","工具/施胶工具","适用材料: 聚氨酯胶","个"
"定做加工400*1000*30钢板","REVIEW-MAT-00796","定制钢板","定制件/金属加工件","定制: 是；尺寸: 400*1000*30mm；材质: 钢板","块"
"10吨U型卸扣","REVIEW-MAT-00797","U型卸扣","吊装索具/卸扣","额定载荷: 10T；型式: U型","个"
"二氧化碳表","REVIEW-MAT-00798","二氧化碳减压表","焊割耗材/气体表具","适用气体: 二氧化碳","个"
