draft_sku_id	draft_item_code	code_prefix	release_status	放行等级	标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	candidate_count	source_candidate_rows	source_file_rows	grade_counts	matched_category	import_decision	missing_specs	整理依据	dedupe_key
SKU-DRAFT-000744	TOOL-000124	TOOL	needs_confirmation	B	伸缩铝梯	长度：12米；材质：铝；特征：加厚伸缩		工具器具/登高工具	台	12米加厚伸缩铝梯	1	749	750	B:1	工具器具	confirm_then_import	品牌；型号	承重等级缺失	伸缩铝梯|材质:铝|特征:加厚伸缩|长度:12米|工具器具/登高工具|台
SKU-DRAFT-000745	PIPE-000121	PIPE	needs_missing_specs	C	铁圈卡扣	加工：是；规格：168；类型：铁圈卡扣		定制件/管路接头	个	加工168铁圈卡扣	1	750	751	C:1	管材管件	do_not_import_missing_specs	材质	定制加工件图纸/材质缺失，需确认后唯一建档	铁圈卡扣|加工:是|类型:铁圈卡扣|规格:168|定制件/管路接头|个
SKU-DRAFT-000746	PIPE-000122	PIPE	needs_missing_specs	C	带牙铁管加工件	加工：是；规格：80*150；工序：带牙		定制件/钢管加工件	根	加工80*150铁管带牙	1	751	752	C:1	管材管件	do_not_import_missing_specs	材质；口径；压力等级；连接方式；壁厚	牙型/图纸缺失，定制加工件需复核加工要求	带牙铁管加工件|加工:是|工序:带牙|规格:80x150|定制件/钢管加工件|根
SKU-DRAFT-000747	FAST-000011	FAST	needs_missing_specs	C	膨胀螺丝	规格：8*60		五金备件/紧固件	个	8*60膨胀螺丝	1	752	753	C:1	紧固件	do_not_import_missing_specs	材质；表面处理	原始规格未明确是否为M8，材质/表面处理缺失	膨胀螺丝|规格:8x60|五金备件/紧固件|个
SKU-DRAFT-000748	PIPE-000123	PIPE	needs_confirmation	B	无缝管	规格：325*12		原材料/钢管	米	325*12无缝管	1	753	754	B:1	管材管件	confirm_then_import	材质；执行标准；壁厚	材质/执行标准缺失，按规格和壁厚候选	无缝管|规格:325x12|原材料/钢管|米
SKU-DRAFT-000749	PIPE-000124	PIPE	needs_missing_specs	C	焊接弯头	规格：325；特征：加厚；连接：焊接		工程材料/管件	个	325加厚焊接弯头	1	754	755	C:1	管材管件	do_not_import_missing_specs	材质；壁厚	角度/材质/壁厚缺失，可能影响管件SKU区分	焊接弯头|特征:加厚|规格:325|连接:焊接|工程材料/管件|个
SKU-DRAFT-000750	PIPE-000125	PIPE	needs_missing_specs	C	法兰盘	规格：325；类型：法兰盘		工程材料/管件	个	325法兰盘	1	755	756	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	压力等级/材质/孔距缺失，可能影响法兰SKU区分	法兰盘|类型:法兰盘|规格:325|工程材料/管件|个
SKU-DRAFT-000751	SPARE-000078	SPARE	needs_missing_specs	C	法兰胶垫	规格：325；材质：胶		工程材料/密封垫	个	325胶垫	1	756	757	C:1	设备备件与加工件	do_not_import_missing_specs	压力等级；厚度	厚度/压力等级/材质等级缺失，可能影响密封垫SKU区分	法兰胶垫|材质:胶|规格:325|工程材料/密封垫|个
SKU-DRAFT-000752	SPARE-000079	SPARE	needs_missing_specs	C	螺丝	规格：22*100		五金备件/紧固件	个	22*100螺丝	1	757	758	C:1	设备备件与加工件	do_not_import_missing_specs	材质；强度等级	原始规格未明确是否为M22，材质/强度等级缺失	螺丝|规格:22x100|五金备件/紧固件|个
SKU-DRAFT-000753	SPARE-000080	SPARE	needs_missing_specs	C	螺母	规格：22		五金备件/紧固件	个	22螺母	1	758	759	C:1	设备备件与加工件	do_not_import_missing_specs	材质；强度等级	原始规格未明确是否为M22，材质/强度等级缺失	螺母|规格:22|五金备件/紧固件|个
SKU-DRAFT-000754	METAL-000054	METAL	needs_confirmation	B	不锈钢球阀	品牌：埃美柯；规格：80；材质：不锈钢；特征：厚		工程材料/阀门	个	埃美柯80不锈钢厚球阀	1	759	760	B:1	金属材料	confirm_then_import	压力等级	压力等级缺失，按品牌/规格/材质/特征先建候选	不锈钢球阀|品牌:埃美柯|材质:不锈钢|特征:厚|规格:80|工程材料/阀门|个
SKU-DRAFT-000755	MAT-000072	MAT	needs_confirmation	B	鸭嘴吊具	额定载荷：20T；类型：鸭嘴吊具		吊装索具/吊具	个	20T鸭嘴吊具	1	760	761	B:1	通用物料	confirm_then_import	执行标准；尺寸	执行标准/开口尺寸缺失	鸭嘴吊具|类型:鸭嘴吊具|额定载荷:20t|吊装索具/吊具|个
SKU-DRAFT-000756	SAFE-000051	SAFE	needs_missing_specs	C	油布	类型：油布		建筑材料/防护覆盖	平方	油布	1	761	762	C:1	安防劳保	do_not_import_missing_specs	材质；厚度	厚度/材质缺失，无法稳定区分油布SKU	油布|类型:油布|建筑材料/防护覆盖|平方
SKU-DRAFT-000757	SAFE-000052	SAFE	needs_missing_specs	C	鞋垫	类型：鞋垫		劳保耗材/足部防护	双	鞋垫	1	762	763	C:1	安防劳保	do_not_import_missing_specs	材质	尺码/材质缺失，无法稳定区分鞋垫SKU	鞋垫|类型:鞋垫|劳保耗材/足部防护|双
SKU-DRAFT-000758	PIPE-000126	PIPE	needs_missing_specs	C	无缝管加工件	加工：是；规格：325*12；长度：12米		定制件/钢管加工件	根	加工325*12无缝管加工12米	1	763	764	C:1	管材管件	do_not_import_missing_specs	材质	材质/图纸/端部处理缺失，定制加工件需复核加工要求	无缝管加工件|加工:是|规格:325x12|长度:12米|定制件/钢管加工件|根
SKU-DRAFT-000759	SPARE-000081	SPARE	needs_missing_specs	C	卡簧	规格：40；类型：卡簧		五金备件/紧固件	个	40卡簧	1	764	765	C:1	设备备件与加工件	do_not_import_missing_specs	型号；图号；适用设备；材质；关键尺寸	内卡簧/外卡簧类型缺失，可能影响SKU区分	卡簧|类型:卡簧|规格:40|五金备件/紧固件|个
SKU-DRAFT-000760	SPARE-000082	SPARE	needs_missing_specs	C	螺丝	规格：16*160		五金备件/紧固件	个	16*160螺丝	1	765	766	C:1	设备备件与加工件	do_not_import_missing_specs	材质；强度等级	原始规格未明确是否为M16，材质/强度等级缺失	螺丝|规格:16x160|五金备件/紧固件|个
SKU-DRAFT-000761	METAL-000055	METAL	needs_confirmation	B	不锈钢骑马卡	规格：40；材质：不锈钢		五金备件/管道紧固	个	40不锈钢骑马卡	1	766	767	B:1	金属材料	confirm_then_import	厚度	规格40的适配管径/厚度需确认	不锈钢骑马卡|材质:不锈钢|规格:40|五金备件/管道紧固|个
SKU-DRAFT-000762	FAST-000012	FAST	needs_missing_specs	C	膨胀螺丝	规格：6厘		五金备件/紧固件	个	6厘膨胀螺丝	1	767	768	C:1	紧固件	do_not_import_missing_specs	材质；长度	长度/材质缺失，6厘不足以唯一确定膨胀螺丝SKU	膨胀螺丝|规格:6厘|五金备件/紧固件|个
SKU-DRAFT-000763	PIPE-000127	PIPE	needs_missing_specs	C	卡槽弯头	定制：是；规格：168；特征：加长、带卡槽		定制件/管路接头	个	定做加长168弯头带卡槽	1	768	769	C:1	管材管件	do_not_import_missing_specs	材质	图纸/角度/材质缺失，定制管路接头需复核加工要求	卡槽弯头|定制:是|特征:加长、带卡槽|规格:168|定制件/管路接头|个
SKU-DRAFT-000764	PIPE-000128	PIPE	needs_missing_specs	C	卡槽弯头	定制：是；规格：219；特征：加长、带卡槽		定制件/管路接头	个	定做加长219弯头带卡槽	1	769	770	C:1	管材管件	do_not_import_missing_specs	材质	图纸/角度/材质缺失，定制管路接头需复核加工要求	卡槽弯头|定制:是|特征:加长、带卡槽|规格:219|定制件/管路接头|个
SKU-DRAFT-000765	MAT-000073	MAT	needs_confirmation	B	扁平吊装带	执行标准：国标；额定载荷：3T；长度：3米	颜色:彩色	吊装索具/吊带	付	国标彩色3T*3米吊带	1	770	771	B:1	通用物料	confirm_then_import	材质；宽度；安全系数	宽度/材质/安全系数缺失	扁平吊装带|执行标准:国标|长度:3米|额定载荷:3t|吊装索具/吊带|付
SKU-DRAFT-000766	MAT-000074	MAT	needs_confirmation	B	扁平吊装带	执行标准：国标；额定载荷：5T；长度：6米	颜色:彩色	吊装索具/吊带	付	国标彩色5T*6米吊带	1	771	772	B:1	通用物料	confirm_then_import	材质；宽度；安全系数	宽度/材质/安全系数缺失	扁平吊装带|执行标准:国标|长度:6米|额定载荷:5t|吊装索具/吊带|付
SKU-DRAFT-000767	MAT-000075	MAT	needs_confirmation	B	弓形卸扣	额定载荷：6.5T；型式：弓形		吊装索具/卸扣	个	6.5T弓形卸扣	1	772	773	B:1	通用物料	confirm_then_import	执行标准	销轴形式/执行标准缺失	弓形卸扣|型式:弓形|额定载荷:6.5t|吊装索具/卸扣|个
SKU-DRAFT-000768	MAT-000076	MAT	needs_confirmation	B	弓形卸扣	额定载荷：4.75T；型式：弓形		吊装索具/卸扣	个	4.75T弓形卸扣	1	773	774	B:1	通用物料	confirm_then_import	执行标准	销轴形式/执行标准缺失	弓形卸扣|型式:弓形|额定载荷:4.75t|吊装索具/卸扣|个
SKU-DRAFT-000769	MAT-000077	MAT	needs_missing_specs	C	集装袋	载重：1.5T		包装材料/集装袋	个	1.5T吨袋；吨袋	1	774	775	C:1	通用物料	do_not_import_missing_specs	尺寸	尺寸/吊带形式/是否覆膜缺失，可能影响集装袋SKU区分	集装袋|载重:1.5t|包装材料/集装袋|个
SKU-DRAFT-000770	PIPE-000129	PIPE	needs_missing_specs	C	无缝钢管	外径：48mm；壁厚：4.0mm		钢材/钢管	米	48*4.0无缝管；48*4厚无缝管	2	775;1144	776;1145	B:1;C:1	管材管件	do_not_import_missing_specs	材质；执行标准	材质/执行标准缺失，按外径和壁厚先建候选；材质/执行标准缺失，可能影响无缝钢管SKU区分	无缝钢管|壁厚:4mm|外径:48mm|钢材/钢管|米
SKU-DRAFT-000771	CHEM-000054	CHEM	needs_missing_specs	C	防锈润滑剂	品牌/型号：WD-40		化工耗材/润滑剂	瓶	WD40润滑剂	1	776	777	C:1	化工油漆胶粘	do_not_import_missing_specs	规格；容量	容量规格缺失，WD-40不足以唯一确定瓶装SKU	防锈润滑剂|品牌/型号:wd-40|化工耗材/润滑剂|瓶
SKU-DRAFT-000772	MAT-000078	MAT	needs_confirmation	B	弓形卸扣	额定载荷：9.5T；型式：弓形		吊装索具/卸扣	个	9.5T弓形卸扣	1	777	778	B:1	通用物料	confirm_then_import	执行标准	销轴形式/执行标准缺失	弓形卸扣|型式:弓形|额定载荷:9.5t|吊装索具/卸扣|个
SKU-DRAFT-000773	TOOL-000125	TOOL	needs_missing_specs	C	敲击螺丝刀	长度：400mm		工具/手动工具	个	400敲击螺丝刀	1	778	779	C:1	工具器具	do_not_import_missing_specs	规格	一字/十字类型和刀杆规格缺失，长度不足以唯一确定SKU	敲击螺丝刀|长度:400mm|工具/手动工具|个
SKU-DRAFT-000774	ELEC-000113	ELEC	needs_missing_specs	C	接地线	品牌：起帆；截面积：16mm2；用途：接地		电气材料/电线电缆	米	起帆16平方地线	1	779	780	C:1	电气材料	do_not_import_missing_specs	材质；颜色	导体材质/芯数/颜色缺失，可能影响电线SKU区分	接地线|品牌:起帆|截面积:16mm2|用途:接地|电气材料/电线电缆|米
SKU-DRAFT-000775	ELEC-000114	ELEC	needs_confirmation	B	DT铜鼻子	型号：DT；适配线径：150mm2；材质：铜		电气材料/电缆附件	个	DT150平方铜鼻子	1	780	781	B:1	电气材料	confirm_then_import	品牌	孔径/是否镀锡缺失	dt铜鼻子|型号:dt|材质:铜|适配线径:150mm2|电气材料/电缆附件|个
SKU-DRAFT-000776	ELEC-000115	ELEC	needs_confirmation	B	DT铜鼻子	型号：DT；适配线径：120mm2；材质：铜		电气材料/电缆附件	个	DT120平方铜鼻子	1	781	782	B:1	电气材料	confirm_then_import	品牌	孔径/是否镀锡缺失	dt铜鼻子|型号:dt|材质:铜|适配线径:120mm2|电气材料/电缆附件|个
SKU-DRAFT-000777	ELEC-000116	ELEC	needs_confirmation	B	DT铜鼻子	型号：DT；适配线径：95mm2；材质：铜		电气材料/电缆附件	个	DT95平方铜鼻子	1	782	783	B:1	电气材料	confirm_then_import	品牌	孔径/是否镀锡缺失	dt铜鼻子|型号:dt|材质:铜|适配线径:95mm2|电气材料/电缆附件|个
SKU-DRAFT-000778	ELEC-000117	ELEC	needs_confirmation	B	DT铜鼻子	型号：DT；适配线径：70mm2；材质：铜		电气材料/电缆附件	个	DT70平方铜鼻子	1	783	784	B:1	电气材料	confirm_then_import	品牌	孔径/是否镀锡缺失	dt铜鼻子|型号:dt|材质:铜|适配线径:70mm2|电气材料/电缆附件|个
SKU-DRAFT-000779	ELEC-000118	ELEC	needs_confirmation	B	OT铜端子	型号：OT25-8；线径规格：25mm2；孔径：8mm；材质：铜		电气材料/电缆附件	个	OT25-8铜端子	1	784	785	B:1	电气材料	confirm_then_import	品牌	是否镀锡需确认	ot铜端子|型号:ot25-8|孔径:8mm|材质:铜|线径规格:25mm2|电气材料/电缆附件|个
SKU-DRAFT-000780	ELEC-000119	ELEC	needs_confirmation	B	OT铜端子	型号：OT6-6；线径规格：6mm2；孔径：6mm；材质：铜		电气材料/电缆附件	个	OT6-6铜端子	1	785	786	B:1	电气材料	confirm_then_import	品牌	是否镀锡需确认	ot铜端子|型号:ot6-6|孔径:6mm|材质:铜|线径规格:6mm2|电气材料/电缆附件|个
SKU-DRAFT-000781	SAFE-000053	SAFE	needs_missing_specs	C	消防蝶阀	公称直径：DN150；特征：加长；用途：消防		阀门/消防阀门	个	150消防加长蝶阀	1	786	787	C:1	安防劳保	do_not_import_missing_specs	材质；压力等级；连接方式	连接方式/压力等级/阀体材质缺失，可能影响阀门SKU区分	消防蝶阀|公称直径:dn150|特征:加长|用途:消防|阀门/消防阀门|个
SKU-DRAFT-000782	PIPE-000130	PIPE	needs_confirmation	B	国标法兰	规格：DN325；压力等级：16kg；执行标准：国标		管件/法兰	个	325*16KG国标法兰	1	787	788	B:1	管材管件	confirm_then_import	材质	材质/密封面形式缺失	国标法兰|压力等级:16kg|执行标准:国标|规格:dn325|管件/法兰|个
SKU-DRAFT-000783	PIPE-000131	PIPE	needs_missing_specs	C	法兰垫片	规格：DN325；材质：胶		管件/密封垫片	个	325胶垫	1	788	789	C:1	管材管件	do_not_import_missing_specs	压力等级；厚度	压力等级/厚度/材质细分缺失，可能影响垫片SKU区分	法兰垫片|材质:胶|规格:dn325|管件/密封垫片|个
SKU-DRAFT-000784	FAST-000013	FAST	needs_missing_specs	C	六角螺栓组件	规格：M22*100；成套：是；类型：六角		紧固件/螺栓	套	22*100螺丝	1	789	790	C:1	紧固件	do_not_import_missing_specs	材质	强度等级/材质/是否含螺母垫片需确认	六角螺栓组件|成套:是|类型:六角|规格:m22x100|紧固件/螺栓|套
SKU-DRAFT-000785	PIPE-000132	PIPE	needs_confirmation	B	双联重型管卡	适配管径：40；用途：注浆管；型式：重型卡槽两联		管道紧固/管卡	个	40注浆管重型卡槽两联	1	790	791	B:1	管材管件	confirm_then_import	材质；表面处理	材质/表面处理缺失	双联重型管卡|型式:重型卡槽两联|用途:注浆管|适配管径:40|管道紧固/管卡|个
SKU-DRAFT-000786	PIPE-000133	PIPE	needs_missing_specs	C	卡槽导轨	适配管径：40；用途：注浆管		管道紧固/导轨	条	40注浆管卡槽导轨	1	791	792	C:1	管材管件	do_not_import_missing_specs	材质；长度	长度/材质/孔距缺失，可能影响导轨SKU区分	卡槽导轨|用途:注浆管|适配管径:40|管道紧固/导轨|条
SKU-DRAFT-000787	ADMIN-000022	ADMIN	needs_missing_specs	C	多功能打印机	品牌：惠普；类型：多功能		行政后勤/办公设备	台	惠普多功能打印机	1	792	793	C:1	行政办公与清洁	do_not_import_missing_specs	型号	型号/功能配置缺失，品牌不足以唯一确定办公设备SKU	多功能打印机|品牌:惠普|类型:多功能|行政后勤/办公设备|台
SKU-DRAFT-000788	ADMIN-000023	ADMIN	needs_missing_specs	C	办公桌	品类：办公桌		行政后勤/办公家具	个	办公桌	1	793	794	C:1	行政办公与清洁	do_not_import_missing_specs	材质；尺寸	尺寸/材质/款式缺失，无法稳定区分办公桌SKU	办公桌|品类:办公桌|行政后勤/办公家具|个
SKU-DRAFT-000789	ADMIN-000024	ADMIN	needs_missing_specs	C	办公椅	品牌：得力；类型：多功能椅		行政后勤/办公家具	个	得力多功能椅子	1	794	795	C:1	行政办公与清洁	do_not_import_missing_specs	型号；材质	型号/材质/款式缺失，无法稳定区分办公椅SKU	办公椅|品牌:得力|类型:多功能椅|行政后勤/办公家具|个
SKU-DRAFT-000790	CHEM-000055	CHEM	needs_missing_specs	C	胶枪	适用材料：聚氨酯胶		工具/施胶工具	个	聚氨酯胶枪	1	795	796	C:1	化工油漆胶粘	do_not_import_missing_specs	容量	容量/结构类型缺失，无法稳定区分胶枪SKU	胶枪|适用材料:聚氨酯胶|工具/施胶工具|个
SKU-DRAFT-000791	METAL-000056	METAL	needs_missing_specs	C	定制钢板	定制：是；尺寸：400*1000*30mm；材质：钢板		定制件/金属加工件	块	定做加工400*1000*30钢板	1	796	797	C:1	金属材料	do_not_import_missing_specs	规格；厚度；长度；执行标准	材质牌号/图纸/加工要求缺失，定制加工件需复核	定制钢板|定制:是|尺寸:400x1000x30mm|材质:钢板|定制件/金属加工件|块
SKU-DRAFT-000792	MAT-000079	MAT	needs_confirmation	B	U型卸扣	额定载荷：10T；型式：U型		吊装索具/卸扣	个	10吨U型卸扣	1	797	798	B:1	通用物料	confirm_then_import	执行标准	销轴形式/执行标准缺失	u型卸扣|型式:u型|额定载荷:10t|吊装索具/卸扣|个
SKU-DRAFT-000793	WELD-000021	WELD	needs_missing_specs	C	二氧化碳减压表	适用气体：二氧化碳		焊割耗材/气体表具	个	二氧化碳表	1	798	799	C:1	焊接焊割	do_not_import_missing_specs	规格	压力范围/接口规格缺失，无法稳定区分减压表SKU	二氧化碳减压表|适用气体:二氧化碳|焊割耗材/气体表具|个
SKU-DRAFT-000794	WELD-000022	WELD	needs_missing_specs	C	氧气减压表	适用气体：氧气		焊割耗材/气体表具	个	氧气表	1	799	800	C:1	焊接焊割	do_not_import_missing_specs	规格	压力范围/接口规格缺失，无法稳定区分减压表SKU	氧气减压表|适用气体:氧气|焊割耗材/气体表具|个
