group_id	item_name	old_groups	sku_count	suggested_category	suggested_subcategory	needs_split	split_basis	confidence	reason
IMG-1071	铜接线端子	电气/接线端子；电气材料/接线端子	4	电气电料	接线端子	no		high	铜接线端子即铜鼻子类电气端子。
IMG-1072	铜止回阀	工程材料/阀门	2	管材管件阀门	阀门	no		high	止回阀属于阀门，旧工程材料过泛。
IMG-1073	铜球阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	球阀属于阀门。
IMG-1074	铜鼻子	电气材料/接线端子；电气材料/电缆附件	4	电气电料	接线端子	no		high	铜鼻子是电缆接线端子。
IMG-1075	铝合金快速接头	管件/快速接头	1	管材管件阀门	快速接头	no		high	新建二级快速接头；该物料为管路快速连接件。
IMG-1076	铝合金扣	液压/高压管路	2	液压气动	液压接头	no		medium	铝合金扣用于高压软管端部扣压连接。
IMG-1077	铝合金抱箍	管道紧固/抱箍	2	紧固件与连接件	管卡	no		high	抱箍用于管道固定夹紧，归管卡。
IMG-1078	铝合金枪头	注浆设备/配件	1	设备备件	通用机械备件	no		medium	枪头是注浆设备配件，旧注浆设备口径需归备件。
IMG-1079	铝合金梯	安全防护/登高工具	1	工具量具	登高工具	no		high	新建二级登高工具；梯子是登高作业工具，不是人员防护用品。
IMG-1080	铝合金梯子	定制件/工具治具；工具/登高工具	4	工具量具	登高工具	no		high	新建二级登高工具；定制仅影响尺寸，物料仍为梯子。
IMG-1081	铝合金窗	定制件/门窗制品	1	定制加工件	金属加工件	no		high	定做铝合金窗为金属门窗加工件。
IMG-1082	铣刀钻头	工具/钻铣刀具	2	工具耗材	钻头	no		high	铣刀钻头是钻铣刀具耗材。
IMG-1083	铭牌	定制件/标识铭牌	1	定制加工件	标识铭牌	no		high	订制铭牌归标识铭牌加工件。
IMG-1084	铲刀	工具/手动工具	1	工具量具	手动工具	no		high	铲刀为手动工具。
IMG-1085	链条扳手	工具器具/手动工具	1	工具量具	手动工具	no		high	链条扳手为手动工具。
IMG-1086	锁扣	五金/锁具配件	1	清洁办公后勤	门窗五金	no		high	锁扣属于门窗锁具五金。
IMG-1087	锂电手电钻套装	电动工具/手电钻	1	电动气动工具	电动工具	no		high	锂电手电钻套装为电动工具整机套装。
IMG-1088	锂电池电钻	工具器具/电动工具	1	电动气动工具	电动工具	no		high	电钻为电动工具。
IMG-1089	锂电池角磨机	工具器具/电动工具	1	电动气动工具	电动工具	no		high	角磨机为电动工具。
IMG-1090	锂电电钻套装	电动工具/手电钻	1	电动气动工具	电动工具	no		high	锂电电钻套装为电动工具。
IMG-1091	锂电角磨机	工具器具/电动工具	1	电动气动工具	电动工具	no		high	锂电角磨机为电动工具。
IMG-1092	锂电角磨机套装	电动工具/角磨机	1	电动气动工具	电动工具	no		high	角磨机套装仍属电动工具。
IMG-1093	锂电钻	工具器具/电动工具	1	电动气动工具	电动工具	no		high	锂电钻为电动工具。
IMG-1094	锰钢链条	吊装索具/链条	1	吊装索具	牵引捆绑	no		high	锰钢链条用于吊装牵引捆绑。
IMG-1095	镀锌三通	管件/镀锌管件	5	管材管件阀门	三通	no		high	三通为标准管件，镀锌只是材质表面处理。
IMG-1096	镀锌内丝弯头	管件/镀锌管件	3	管材管件阀门	弯头	no		high	内丝弯头为弯头管件。
IMG-1097	镀锌内丝直接	管件/镀锌管件	5	管材管件阀门	直接	no		high	内丝直接为直通连接管件。
IMG-1098	镀锌变径接头	管件/镀锌管件	1	管材管件阀门	变径接头	no		high	新建二级变径接头；大小头属于变径连接管件。
IMG-1099	镀锌堵头	工程材料/管件	1	管材管件阀门	堵头	no		high	新建二级堵头；堵头是封堵类管件，旧工程材料过泛。
IMG-1100	镀锌外丝六角直接	管件/镀锌管件	1	管材管件阀门	直接	no		high	外丝六角直接是直通连接管件。
IMG-1101	镀锌外丝接头	管件/镀锌管件	2	管材管件阀门	直接	no		high	外丝接头为管路直通连接件。
IMG-1102	镀锌外丝直接	管件/镀锌管件	6	管材管件阀门	直接	no		high	外丝直接属于直接管件。
IMG-1103	镀锌外接头	管件/镀锌管件	1	管材管件阀门	直接	no		high	外接头为直通连接管件。
IMG-1104	镀锌平垫	紧固件/垫圈	1	紧固件与连接件	垫圈	no		high	平垫是垫圈类紧固件。
IMG-1105	镀锌异径接头	管件/镀锌管件	1	管材管件阀门	变径接头	no		high	新建二级变径接头；异径大小头属于变径管件。
IMG-1106	镀锌弯头	管件/镀锌管件	3	管材管件阀门	弯头	no		high	弯头为标准管件。
IMG-1107	镀锌方管	钢材/型材	1	金属材料	钢管	no		high	镀锌方管是钢管类金属原材料。
IMG-1108	镀锌方钢	钢材/型材	1	金属材料	型钢	no		high	方钢属于型钢，镀锌为表面处理。
IMG-1109	镀锌板剪刀	工具/剪切工具	1	工具量具	手动工具	no		high	镀锌板剪刀为剪切类手动工具。
IMG-1110	镀锌水管加工件	定制件/管路加工件	1	定制加工件	管路接头	no		high	加工两端丝水管为定制管路连接件。
IMG-1111	镀锌活接	管件/镀锌管件	1	管材管件阀门	水暖五金	no		high	活接是水暖管路可拆连接件。
IMG-1112	镀锌电线架	电气材料/电气辅材	1	电气电料	电气辅材	no		high	电线架用于电线整理固定，归电气辅材。
IMG-1113	镀锌直通	管件/镀锌管件	1	管材管件阀门	直接	no		high	直通为直接类管件。
IMG-1114	镀锌管	原材料/钢管	1	金属材料	钢管	no		high	镀锌管作为钢管原材料管理。
IMG-1115	镀锌膨胀钩	紧固件/膨胀件	1	紧固件与连接件	膨胀锚栓	no		high	膨胀钩为膨胀锚固件。
IMG-1116	镀锌花兰扣	紧固件/拉紧件	1	吊装索具	牵引捆绑	no		medium	花兰扣用于拉紧牵引，较适合吊装索具牵引捆绑。
IMG-1117	镀锌花兰螺丝	紧固件/拉紧件	1	吊装索具	牵引捆绑	no		medium	花兰螺丝用于索具拉紧调节，旧紧固件偏窄。
IMG-1118	镀锌螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	螺丝套件归螺丝类紧固件。
IMG-1119	镀锌补心	管件/镀锌管件	1	管材管件阀门	变径接头	no		high	新建二级变径接头；补心用于异径转换。
IMG-1120	镀锌角钢	金属材料/型材；钢材/型材	3	金属材料	型钢	no		high	角钢属于型钢，镀锌仅为表面处理。
IMG-1121	镀锌角铁	金属材料/型材	1	金属材料	型钢	no		high	角铁同角钢，归型钢。
IMG-1122	镀锌钢丝绳	吊装索具/钢丝绳	1	吊装索具	钢丝绳	no		high	镀锌钢丝绳仍为吊装索具钢丝绳。
IMG-1123	镀锌钢管	定制件/钢管加工件；金属材料/管材	2	金属材料	钢管	no		medium	样例均为镀锌钢管，定做项仅影响规格长度。
IMG-1124	镀锌铁皮	原材料/板材	1	金属材料	钢板	no		high	镀锌铁皮是薄钢板类金属板材。
IMG-1125	镀锌骑马卡	管夹/管路固定件	1	紧固件与连接件	管卡	no		high	骑马卡用于管路固定，归管卡。
IMG-1126	镂空数字喷涂模板	涂装工具/喷涂模板	1	工具量具	涂装工具	no		high	新建二级涂装工具；喷涂模板是喷漆标记用工具。
IMG-1127	镂空标识字牌	定制件/标识铭牌	1	定制加工件	标识铭牌	no		high	定制镂空标识字牌归标识铭牌加工件。
IMG-1128	长螺杆	五金备件/紧固件	1	紧固件与连接件	螺杆	no		high	长螺杆为螺杆类紧固件，旧五金备件过泛。
IMG-1129	长销加工件	定制件/金属加工件	1	定制加工件	金属加工件	no		high	加工长销为非标金属加工件。
IMG-1130	门吸	五金/门窗五金	1	清洁办公后勤	门窗五金	no		high	门吸属于门窗五金。
IMG-1131	门插销	五金/门窗五金	1	清洁办公后勤	门窗五金	no		high	门插销属于门窗五金。
IMG-1132	门板插销	五金/门窗五金	1	清洁办公后勤	门窗五金	no		high	门板插销属于门窗五金。
IMG-1133	门锁	五金/锁具；五金备件/锁具；五金备件/门锁锁具	3	清洁办公后勤	门窗五金	no		high	门锁为门窗锁具五金，旧五金备件过泛。
IMG-1134	闪光蜂鸣器	电气材料/报警器	1	弱电安防	报警设备	no		high	闪光蜂鸣器用于声光报警，归报警设备。
IMG-1135	闭门器	五金备件/门窗五金；五金建材/门窗五金	3	清洁办公后勤	门窗五金	no		high	闭门器属于门窗五金。
IMG-1136	防冻保温棉	保温材料/保温棉	1	建筑材料	保温材料	no		high	保温棉属于建筑保温材料。
IMG-1137	防坠器	安全防护/高处防护	1	劳保防护	高处防护	no		high	防坠器是人员高处作业防护用品。
IMG-1138	防坠安全网	定制件/安全防护	1	安全消防	防护网	no		high	防坠安全网为现场安全防护网。
IMG-1139	防尘网	安全设施/防护网	1	建筑材料	覆盖防护材料	no		high	防尘网用于土方覆盖抑尘，旧安全设施偏泛。
IMG-1140	防尘面罩	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	防尘面罩是呼吸防护用品。
IMG-1141	防尘面罩过滤芯	劳保耗材/呼吸防护	1	劳保防护	呼吸防护	no		high	过滤芯为防尘面罩配套呼吸防护件。
IMG-1142	防护安全网	安全设施/防护网	1	安全消防	防护网	no		high	防护安全网属现场安全防护设施。
IMG-1143	防护服	劳保耗材/防护服	1	劳保防护	身体防护	no		high	防护服是身体防护用品。
IMG-1144	防护眼镜	劳保耗材/眼面防护	2	劳保防护	眼面防护	no		high	防护眼镜为眼面防护用品。
IMG-1145	防护罩加工件	定制件/防护罩	1	定制加工件	图纸件	no		medium	定制防护罩按图纸加工件处理，材质未明。
IMG-1146	防撞条	安全设施/防撞防护	1	安全消防	防撞防护	no		high	新建二级防撞防护；防撞条是现场安全防撞设施。
IMG-1147	防松螺母	紧固件/螺母	1	紧固件与连接件	螺母	no		high	防松螺母为螺母类紧固件。
IMG-1148	防水乳胶漆	油漆涂料/乳胶漆	2	化工胶粘涂料	涂料	no		high	防水乳胶漆属于涂料。
IMG-1149	防水电工胶布	电气材料/绝缘材料	1	电气电料	绝缘材料	no		high	电工防水胶布用于电气绝缘防水。
IMG-1150	防水网线接头	电气材料/弱电材料	1	弱电安防	网络材料	no		high	网线防水接头属于网络弱电材料。
IMG-1151	防水网线连接器	弱电安防/网络配件	1	弱电安防	网络材料	no		high	户外网线连接器为网络材料。
IMG-1152	防滑橡胶垫	劳保耗材/地面防护	1	安全消防	地面防护	no		high	新建二级地面防护；防滑胶垫是现场防滑安全设施。
IMG-1153	防火棉	建筑材料/保温防火材料	1	建筑材料	保温材料	no		high	防火棉为阻燃保温材料。
IMG-1154	防火涂层测厚仪	工具器具/检测仪器	1	工具量具	检测仪器	no		high	测厚仪为检测仪器。
IMG-1155	防爆耐磨水带	安全消防/水带	1	安全消防	消防器材	no		high	水带按消防安全器材管理。
IMG-1156	防盗门锁	五金备件/锁具	1	清洁办公后勤	门窗五金	no		high	防盗门锁属于门窗锁具五金。
IMG-1157	防锈润滑剂	化工耗材/润滑剂；化工耗材/润滑防锈	5	化工胶粘涂料	润滑剂	no		high	防锈润滑剂属润滑防护化工材料。
IMG-1158	防锈漆	化工耗材/涂料；油漆涂料/防锈漆	10	化工胶粘涂料	涂料	no		high	防锈漆为防腐涂料，旧化工耗材口径过泛。
IMG-1159	阻燃地板革	建筑装饰材料/地板革	1	建筑材料	装饰材料	no		high	地板革为建筑装饰材料。
IMG-1160	阻燃挤塑板	保温材料/挤塑板	2	建筑材料	保温材料	no		high	挤塑板为保温材料，阻燃是性能。
IMG-1161	除污剂	清洁化学品/除污剂	1	化工胶粘涂料	清洗剂	no		high	除污剂用于油污清洗，归清洗剂。
IMG-1162	除甲醛机	行政后勤/办公设备	1	清洁办公后勤	办公设备	no		medium	新建二级办公设备；除甲醛机是办公室后勤设备。
IMG-1163	除胶剂	化工耗材/清洗剂；清洁化学品/除胶剂	2	化工胶粘涂料	清洗剂	no		high	除胶剂为化学清洗剂。
IMG-1164	除锈剂	化工耗材/除锈润滑剂	3	化工胶粘涂料	清洗剂	no		medium	除锈剂用于锈蚀清理，WD40类需与润滑剂口径区分。
IMG-1165	隔环加工件	定制件/机械加工件	1	定制加工件	金属加工件	no		high	加工隔环为非标金属加工件。
IMG-1166	集装袋	包装材料/集装袋	1	包装覆盖周转	包装袋	no		high	集装袋即吨袋，属包装袋。
IMG-1167	雨棚	定制件/遮雨棚；行政后勤/临时设施	2	建筑材料	覆盖防护材料	no		medium	雨棚用于遮雨覆盖防护，定制只影响尺寸。
IMG-1168	雨衣	劳保耗材/雨具	2	劳保防护	雨具	no		high	雨衣为劳保雨具。
IMG-1169	雨衣套装	劳保耗材/雨具	1	劳保防护	雨具	no		high	雨衣套装为劳保雨具。
IMG-1170	雨鞋	劳保耗材/足部防护；劳保耗材/雨具	5	劳保防护	足部防护	no		high	雨鞋属于足部防护，雨具属性不单独分类。
IMG-1171	雾化喷头	工程材料/喷淋配件	1	管材管件阀门	水暖五金	no		medium	雾化喷头是喷淋管路末端配件。
IMG-1172	雾炮机	设备/环保喷淋设备	1	施工机具设备	喷淋设备	no		high	新建二级喷淋设备；雾炮机是现场环保喷淋机具。
IMG-1173	鞋垫	劳保耗材/足部防护	1	劳保防护	足部防护	no		high	鞋垫归足部防护配套用品。
IMG-1174	顶托	建筑材料/脚手架配件	2	建筑材料	脚手架配件	no		high	新建二级脚手架配件；顶托为脚手架支撑配件。
IMG-1175	风镐	工具器具/气动工具	1	电动气动工具	气动工具	no		high	风镐为气动工具整机。
IMG-1176	马夹袋	包装材料/塑料袋	1	包装覆盖周转	包装袋	no		high	马夹袋为包装塑料袋。
IMG-1177	马路切割片	工具器具/磨切耗材	1	工具耗材	切割片	no		high	马路切割片为切割工具耗材。
IMG-1178	骑马卡	定制件/管夹卡箍；管道紧固/骑马卡	2	紧固件与连接件	管卡	no		high	骑马卡用于管路固定，定制只影响规格材质。
IMG-1179	骑马螺丝	五金备件/紧固件	1	紧固件与连接件	螺丝	no		high	骑马螺丝为螺丝类紧固件。
IMG-1180	高压内丝接头	液压/高压管路	1	液压气动	液压接头	no		high	高压内丝接头为液压管路接头。
IMG-1181	高压内外牙弯头	定制件/液压接头	1	定制加工件	管路接头	no		high	定做高压内外牙弯头为非标管路接头。
IMG-1182	高压内接头	定制件/液压接头	4	定制加工件	管路接头	no		high	样例均为定做高压内接头，归定制管路接头。
IMG-1183	高压加厚接头	定制件/液压接头	1	定制加工件	管路接头	no		high	定做加厚高压接头为非标管路接头。
IMG-1184	高压卡箍双丝牙接头	定制件/管路接头	1	定制加工件	管路接头	no		high	定制卡箍双丝牙高压接头属管路接头加工件。
IMG-1185	高压变径接头	定制件/液压接头	1	定制加工件	管路接头	no		high	定做高压变径接头为非标管路接头。
IMG-1186	高压堵头	液压/高压管路	7	液压气动	液压接头	no		high	高压堵头用于液压高压管路封堵，归液压接头。
IMG-1187	高压外丝变径接头	定制件/液压接头	1	定制加工件	管路接头	no		high	定做外丝变径高压接头为非标管路接头。
IMG-1188	高压外丝堵头	液压/高压管路	1	液压气动	液压接头	no		high	高压外丝堵头是液压管路封堵接头。
IMG-1189	高压外丝接头	液压/高压管路	1	液压气动	液压接头	no		high	高压外丝接头为液压接头。
IMG-1190	高压外接头	液压/高压管路	1	液压气动	液压接头	no		high	高压外接头用于液压高压管路连接。
IMG-1191	高压对丝	液压/高压管路	1	液压气动	液压接头	no		high	高压对丝为液压管路对接接头。
IMG-1192	高压对丝接头	液压/高压管路	5	液压气动	液压接头	no		high	对丝接头用于高压液压管路连接。
IMG-1193	高压弯头	定制件/液压接头；液压/高压管路	11	定制加工件	管路接头	no		medium	样例多为定做高压弯头，本质为非标管路接头。
IMG-1194	高压接头	液压/高压管路	4	液压气动	液压接头	no		high	高压接头为液压管路接头。
IMG-1195	高压枪头	工具备件/喷枪配件	1	设备备件	通用机械备件	no		medium	高压枪头为喷枪或清洗设备配件，归通用机械备件。
IMG-1196	高压树脂管	液压/高压管路	1	液压气动	高压管路	no		high	高压树脂管属于液压高压管路。
IMG-1197	高压水带	管材/高压水带	1	管材管件阀门	管材	no		high	高压水带为输水管材，不是液压油管。
IMG-1198	高压水枪	工具器具/清洗工具	1	工具量具	手动工具	no		medium	高压水枪是手持清洗工具，旧清洗工具可归手动工具。
IMG-1199	高压水枪滤芯	设备备件/滤芯	1	设备备件	通用机械备件	no		high	滤芯是高压水枪配套备件。
IMG-1200	高压水枪过滤总成	设备备件/清洗设备配件	1	设备备件	通用机械备件	no		high	过滤总成为高压水枪配套机械备件。
IMG-1201	高压水管	液压/高压管路	1	管材管件阀门	管材	no		medium	名称和用途为高压水管，旧液压分类需按介质确认。
IMG-1202	高压油压表	仪表/压力仪表	1	工具量具	检测仪器	no		high	油压表用于压力检测，归检测仪器。
IMG-1203	高压油管	定制件/液压管路；液压/高压管路	7	液压气动	高压管路	no		high	高压油管为液压高压管路，定制只影响长度和接头。
IMG-1204	高压油管接头	液压/高压管路	1	液压气动	液压接头	no		high	油管接头属于液压接头。
IMG-1205	高压注浆机	设备/注浆设备	1	施工机具设备	注浆设备	no		high	高压注浆机是施工注浆设备整机。
IMG-1206	高压清洗喷枪	清洗设备/高压清洗机配件	1	设备备件	通用机械备件	no		high	喷枪为高压清洗机配件，归设备备件。
IMG-1207	高压清洗机	清洗设备/高压清洗机	1	施工机具设备	清洗设备	no		high	新建二级清洗设备；高压清洗机为现场清洗机具。
IMG-1208	高压清洗机喷嘴	清洗设备/清洗机配件	1	设备备件	通用机械备件	no		high	喷嘴为高压清洗机配件。
IMG-1209	高压清洗机滤网	清洗设备/高压清洗机配件	1	设备备件	通用机械备件	no		high	滤网为高压清洗机配件，旧化工编码明显错误。
IMG-1210	高压球阀	阀门/球阀	3	管材管件阀门	阀门	no		high	球阀本质为阀门，液压高压用途不改变阀门物料族。
IMG-1211	高压直接	液压/高压管路	1	液压气动	液压接头	no		high	高压直接为液压管路直通接头。
IMG-1212	高压管总成	液压/高压管路	1	液压气动	高压管路	no		high	高压管总成含两端接头，归高压管路。
IMG-1213	高压胶水带	液压/高压管路	1	管材管件阀门	管材	no		medium	样例为加厚蓝色胶水带，更像输水管材，旧液压需确认。
IMG-1214	高压胶管	液压/高压管路	2	液压气动	高压管路	no		high	4SH等规格指向液压高压胶管。
IMG-1215	高压转换接头	液压/高压管路	3	液压气动	液压接头	no		high	转换接头为高压液压接头。
IMG-1216	高压钢丝管	液压/高压管路	1	液压气动	高压管路	no		high	高压钢丝增强管归液压高压管路。
IMG-1217	高压钢丝软管	液压气动/高压软管	1	液压气动	高压管路	no		high	高压钢丝软管为液压高压软管。
IMG-1218	高压铜球阀	工程材料/阀门	1	管材管件阀门	阀门	no		high	铜球阀属于阀门，旧工程材料过泛。
IMG-1219	高压防水自粘带	电气耗材/绝缘胶带	1	电气电料	绝缘材料	no		high	高压防水自粘带用于电气绝缘防水。
IMG-1220	高帮劳保鞋	劳保耗材/足部防护	1	劳保防护	足部防护	no		high	劳保鞋为足部防护用品。
IMG-1221	高强度全牙螺丝	紧固件/螺丝	2	紧固件与连接件	螺丝	no		high	全牙高强螺丝为螺丝类紧固件。
IMG-1222	高强度全牙螺杆	紧固件/螺杆	1	紧固件与连接件	螺杆	no		high	全牙螺杆为螺杆类紧固件。
IMG-1223	高强度全螺纹螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	螺丝套件归螺丝类紧固件，垫圈为随套件配置。
IMG-1224	高强度螺丝	五金备件/紧固件；紧固件/螺丝	4	紧固件与连接件	螺丝	no		high	高强度螺丝为标准紧固件，旧五金备件过泛。
IMG-1225	高强度螺丝套件	紧固件/螺丝套件	1	紧固件与连接件	螺丝	no		high	螺丝套件按主件螺丝分类。
IMG-1226	高强度螺母	紧固件/螺母	1	紧固件与连接件	螺母	no		high	高强度螺母归螺母。
IMG-1227	高温润滑脂	油品/润滑脂	1	化工胶粘涂料	润滑剂	no		high	高温黄油为润滑脂。
IMG-1228	高筒雨鞋	劳保耗材/足部防护	1	劳保防护	足部防护	no		high	高筒雨鞋属于足部防护。
IMG-1229	高粱扫把	劳保耗材/清洁工具；清洁工具/扫把	2	清洁办公后勤	清洁工具	no		high	扫把为清洁工具，旧劳保耗材错误。
IMG-1230	鱼尾螺丝	五金备件/紧固件	3	紧固件与连接件	螺丝	no		high	鱼尾螺丝为螺丝类紧固件。
IMG-1231	鸭嘴吊具	吊装索具/吊具	2	吊装索具	吊具	no		high	新建二级吊具；鸭嘴吊具为吊装夹具。
IMG-1232	麻花钻头	工具耗材/钻头	1	工具耗材	钻头	no		high	麻花钻头为钻头耗材。
IMG-1233	麻袋	包装材料/袋类；包装材料/麻袋	2	包装覆盖周转	包装袋	no		high	麻袋为包装袋类材料。
IMG-1234	黄油嘴	润滑系统/黄油嘴；润滑配件/黄油嘴；设备润滑/黄油嘴	15	设备备件	通用机械备件	no		high	黄油嘴是设备润滑系统小备件，不是化工油品。
IMG-1235	黄油枪	润滑工具/黄油枪	1	工具量具	手动工具	no		high	黄油枪为手动加注润滑工具。
IMG-1236	黄砂	建材/砂石；建材/砂石料	2	建筑材料	水泥砂石	no		high	黄砂属于砂石建材。
IMG-1237	黑模板	建筑材料/模板木方	2	建筑材料	模板木方	no		high	黑模板归模板木方。
IMG-1238	鼓风机	设备备件/风机	1	施工机具设备	风机设备	no		medium	新建二级风机设备；鼓风机为小型设备整机，旧备件需确认。
IMG-1239	鼓风机滤芯	备品备件/过滤件	1	设备备件	通用机械备件	no		high	滤芯是鼓风机配套备件。
IMG-1240	鼠标	行政后勤/办公用品	2	清洁办公后勤	办公用品	no		high	鼠标为办公用品。
IMG-1241	齿轮油	化工耗材/润滑油；油品/润滑油	3	化工胶粘涂料	润滑剂	no		high	齿轮油为润滑油，旧化工耗材口径过泛。
IMG-1242	齿轮泵	设备备件/泵	1	施工机具设备	泵类设备	no		medium	齿轮泵为泵类设备整机，若作维修替换再按备件管理。
