type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description
MT-E7F9551EF386	pin_diameter	销轴直径	optional	text	mm		true	2	如10mm。
MT-E8374D6D5BA7	diameter	直径	required	text			true	1	如1.5米
MT-E8374D6D5BA7	material	材质	optional	text			true	2	如不锈钢
MT-E8374D6D5BA7	weave_type	编织类型	optional	text			true	3	如三股。
MT-E8A1C9D50AD5	diameter	直径	required	text			true	1	如1.5米
MT-E8A1C9D50AD5	length	长度	required	number	m		true	2	如1
MT-E8A1C9D50AD5	material	材质	optional	text			true	3	如不锈钢
MT-E8A1C9D50AD5	brand	品牌	optional	text			true	4	如海飞丝
MT-E8A4973F880D	material	材质	optional	text			true	1	如不锈钢
MT-E8A4973F880D	dimensions	尺寸	optional	text			true	2	如1.2米*0.6米
MT-E8CB871F9C32	material	材质	required	text			true	1	如不锈钢
MT-E8CB871F9C32	nominal_size	公称通径	required	text			true	2	如DN50、DN80
MT-E9547A184AAB	material	材质	required	text			true	1	如不锈钢
MT-E9547A184AAB	nominal_size	公称通径	required	text			true	2	如DN50、DN80
MT-E9547A184AAB	pressure	压力	optional	text			true	3	如高压
MT-E972C7D9F037	color	颜色	required	text			true	1	如透明
MT-E972C7D9F037	capacity	容量	required	text			true	2	如1.7L
MT-E972C7D9F037	curing_type	固化方式	optional	text			true	3	如中性
MT-E972C7D9F037	brand	品牌	optional	text			true	4	如海飞丝
MT-E9A267C1FA93	material	材质	optional	text			true	1	如不锈钢
MT-E9A267C1FA93	size	口径	optional	text			true	2	如4寸（DN100）
MT-E9A267C1FA93	function	功能	optional	text			true	3	如冷暖
MT-E9A9DD6B10A9	material	材质	optional	text			true	1	如不锈钢
MT-E9A9DD6B10A9	length	长度	optional	number	m		true	2	如1
MT-E9CCD3B7126C	length	长度	required	number	m		true	1	如1
MT-E9CCD3B7126C	diameter	直径	optional	text			true	2	如1.5米
MT-E9CCD3B7126C	package_quantity	包装数量	optional	text			true	3	如1套
MT-E9DA9C0A46A9	rated_load	额定载荷	required	text	T		true	1	如15T。
MT-EA5002FF3C63	label_material	材料	optional	text			true	1	标签基材材质，如哑银PET、铜版纸
MT-EA5002FF3C63	label_size	标签尺寸	required	text			true	2	单枚标签的长×宽，如40mm×25mm
MT-EA5002FF3C63	quantity_per_roll	每卷张数	optional	number	张		true	3	每卷不干胶标签的数量
MT-EAAF8A16E169	detection_medium	检测介质	required	text			true	1	如氧气
MT-EAAF8A16E169	type	类型	optional	text			true	2	如变频
MT-EAAF8A16E169	range	量程	optional	text			true	3	如1000A、2000A
MT-EB2457406785	strength_grade	强度等级	required	text			true	1	8.8、12.9等
MT-EB2457406785	packaging_type	包装形式	optional	enum		袋装；散装	true	2	袋装或散装
MT-EB2457406785	package_weight_kg	包装重量	optional	number	kg		true	3	如20kg。
MT-EB54F5C192D0	brand	品牌	optional	text			true	1	如海飞丝
MT-EB54F5C192D0	grade	等级	optional	text			true	2	如4SH
MT-EB54F5C192D0	capacity	容量	optional	text			true	3	如1.7L
MT-EBAF1AA097EE	material	材质	optional	text			true	1	如不锈钢
MT-EBAF1AA097EE	capacity	容量	required	text			true	2	如1.7L
MT-EBAF1AA097EE	shape	形状	optional	text			true	3	如方凳、圆凳
MT-EBAF1AA097EE	insulation_layer	保温层	optional	text			true	4	
MT-EBC9E2C72731	applicable_width	适用宽度	required	number	mm		true	1	适用胶带宽度，如18mm
MT-EBF78A50A89B	material	材质	required	text			true	1	如不锈钢
MT-EBF78A50A89B	thread_spec	螺纹规格	required	text			true	2	如M32*2
MT-EBF78A50A89B	pressure_grade	压力等级	optional	text			true	3	如1.0MPa、1.6MPa
MT-EC794D3C98DC	range	量程	required	text			true	1	如1000A、2000A
MT-EC794D3C98DC	accuracy	精度	optional	text			true	2	如±2.5%、±3%
MT-ECC31EF697C6	material	材质	optional	text			true	1	如不锈钢
MT-ECC31EF697C6	pipe_diameter_mm	适配管径(mm)	required	number	mm		true	2	
MT-ECE071F959C9	installation_mode	安装方式	required	enum		台上式；台下式	true	1	如台上式
MT-ECE071F959C9	flush_mode	冲洗方式	required	enum		感应；手动	true	2	如感应
MT-ECE071F959C9	material	材质	optional	text			true	3	如不锈钢
MT-ED85E7CB58D8	diameter	直径	required	text			true	1	如1.5米
MT-ED85E7CB58D8	material	材质	optional	text			true	2	如不锈钢
MT-ED85E7CB58D8	length	长度	optional	number	m		true	3	如1
MT-EEC461601FA6	rebar_diameter_mm	适配钢筋直径(mm)	required	number	mm		true	1	
MT-EF203CDE05C8	size	口径	optional	text			true	1	如4寸（DN100）
MT-EF203CDE05C8	material	材质	optional	text			true	2	如不锈钢
MT-EF65D2609D36	diameter_mm	直径（mm）	required	number	mm		true	1	钢丝绳直径。
MT-EF65D2609D36	length_mm	长度(mm)	required	number	mm		true	2	
MT-EFDFAF45D43E	tube_size	适用气管外径	required	text			true	1	如8mm
MT-EFDFAF45D43E	material	材质	optional	text			true	2	如不锈钢
MT-F0BD53D94D9C	brand	品牌	optional	text			true	1	如海飞丝
MT-F0BD53D94D9C	series	系列	optional	text			true	2	系列信息
MT-F0BD53D94D9C	feature	特征	optional	text			true	3	如厚
MT-F0BD53D94D9C	package_capacity	包装容量	optional	text			true	4	如20kg/桶。
MT-F0FA25474A3C	model	型号	required	text			true	1	如无则留空
MT-F0FA25474A3C	brand	品牌	optional	text			true	2	如海飞丝
MT-F1696DD2EA78	compatible_model	适配刀闸型号	optional	text			true	1	如通用或指定型号。
MT-F1696DD2EA78	material	材质	optional	text			true	2	如不锈钢
MT-F191C6642EBA	applicable_device	适用设备	required	text			true	1	如摇表、万用表
MT-F191C6642EBA	plug_type	插头类型	required	text			true	2	普通、工业、快速等。
MT-F191C6642EBA	type	类型	optional	text			true	3	如变频
MT-F23A76345CFA	power_supply	供电	required	text			true	1	如太阳能、市电
MT-F23A76345CFA	light_source	光源	optional	text			true	2	如LED
MT-F23A76345CFA	brightness	亮度等级	optional	text			true	3	如强光
MT-F273CFB67D73	clamping_range	夹持范围	required	text			true	1	如0.3-16mm。
MT-F273CFB67D73	interface	接口	required	text			true	2	如外丝转内丝
MT-F273CFB67D73	structure	结构	optional	text			true	3	其他结构特征
MT-F2BDF488FE05	luowen	螺纹	required	text			true	1	
MT-F2BDF488FE05	jiaodu	角度	required	enum		直通；45°；90°	true	2	
MT-F2BDF488FE05	caizhi	材质	optional	text			true	3	
MT-F30245D44E64	diameter_spec	规格/口径	optional	text			true	1	如8mm
MT-F30245D44E64	pressure_level	压力等级	optional	text			true	2	如10bar
MT-F3E45852B69F	specification	规格	required	text			true	1	如65*20*1
MT-F3E45852B69F	material	材质	optional	text			true	2	如不锈钢
MT-F3E45852B69F	feature	特征	optional	text			true	3	如厚
MT-F3F158D6CCF3	material	材质	optional	text			true	1	如不锈钢
MT-F3F158D6CCF3	shape	形状	optional	text			true	2	如方凳、圆凳
MT-F418DA9EFFF3	model	型号	required	text			true	1	如无则留空
MT-F45AED8CD777	rated_current	额定电流	required	number	A		true	1	如100A
MT-F45AED8CD777	wire_gauge	适配线径	optional	text	mm²		true	2	可接入导线截面
MT-F45AED8CD777	material	材质	optional	text			true	3	如不锈钢
MT-F4A11720067D	material	材质	required	text			true	1	如不锈钢
MT-F4A11720067D	size	口径	required	text			true	2	如4寸（DN100）
MT-F4B3F85D13DC	cross_section	截面积	required	text			true	1	如2.5mm²
MT-F4B3F85D13DC	material	材质	optional	text			true	2	如不锈钢
MT-F53AEA2AF2FC	applicable_object	适配对象	required	text			true	1	适配对象，如劳动车
MT-F53AEA2AF2FC	wheel_diameter	轮径	required	text			true	2	轮径，如26英寸
MT-F53AEA2AF2FC	axle_hole_diameter	轴孔	required	text			true	3	轴孔直径，如20mm
MT-F53AEA2AF2FC	composition	组成	optional	text			true	4	如铜头、铝扣
MT-F5B62F2250DF	thickness	厚度	required	text			true	1	如3mm
MT-F5B62F2250DF	color	颜色	optional	text			true	2	如透明
MT-F5B62F2250DF	dimensions	尺寸	required	text			true	3	如1.2米*0.6米
MT-F5F6C62BD942	weight	重量	optional	number	kg		true	1	单块或单批次重量
MT-F5F6C62BD942	material	材质	optional	text			true	2	如不锈钢
MT-F64AC6F3B978	applicable_wire_range	适用线径/压接范围	optional	text			true	1	
MT-F64AC6F3B978	brand	品牌	optional	text			true	2	如海飞丝
MT-F651F47615F1	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-F651F47615F1	material	材质	optional	text			true	2	如不锈钢
MT-F651F47615F1	connection_type	连接方式	optional	text			true	3	如胶接
MT-F651F47615F1	pressure	压力	optional	text			true	4	如高压
MT-F66F2C8BA587	model	型号	required	text			true	1	如无则留空
MT-F66F2C8BA587	wire_gauge	适配线径	optional	text	mm²		true	2	可接入导线截面
MT-F66F2C8BA587	stud_hole_size	安装孔径	optional	text			true	3	接线端圆孔孔径，如8mm
MT-F66F2C8BA587	material	材质	optional	text			true	4	如不锈钢
MT-F66F2C8BA587	packaging_quantity	包装数量	optional	number	只/包		true	5	整包销售时的包装数量
MT-F70190706417	material	材质	required	text			true	1	如不锈钢
MT-F70190706417	thread_spec	螺纹规格	required	text			true	2	如M32*2
MT-F70190706417	pressure_grade	压力等级	optional	text			true	3	如1.0MPa、1.6MPa
MT-F70190706417	connection_type	连接方式	optional	text			true	4	如胶接
MT-F70D097AA294	spec	规格	required	text			true	1	如通用
MT-F70D097AA294	material	材质	required	text			true	2	如不锈钢
MT-F70D097AA294	length	长度	optional	number	m		true	3	如1
MT-F7332C0D9E4F	specification	规格	required	text			true	1	如65*20*1
MT-F7332C0D9E4F	material	材质	optional	text			true	2	如不锈钢
MT-F7332C0D9E4F	type	类型	optional	text			true	3	如变频
MT-F78041B73FAE	port_count	端口数	required	text			true	1	
MT-F78041B73FAE	speed	速率	required	text			true	2	
MT-F78041B73FAE	optical_port_count	光口	optional	text			true	3	
MT-F78041B73FAE	electrical_port_count	电口	optional	text			true	4	
MT-F7ABA31251AD	material	材质	optional	text			true	1	如不锈钢
MT-F7ABA31251AD	length	长度	optional	number	m		true	2	如1
MT-F7ABA31251AD	welding_type	焊接类型	optional	text			true	3	
MT-F7ABA31251AD	feature	特征	optional	text			true	4	如厚
MT-F9BA638831B1	diameter	直径	required	text			true	1	如1.5米
MT-F9BA638831B1	length	长度	required	number	m		true	2	如1
MT-F9BA638831B1	feature	特征	optional	text			true	3	如厚
MT-F9BA638831B1	material	材质	optional	text			true	4	如不锈钢
MT-FA4544DBCCCE	capacity	容量	required	text			true	1	如1.7L
MT-FA4544DBCCCE	model	型号	optional	text			true	2	如无则留空
MT-FA4544DBCCCE	applicable_material	适用材料	optional	text			true	3	如PVC
MT-FA4544DBCCCE	imported	进口	optional	boolean			true	4	是否进口
MT-FA62CECAC021	size	口径	required	text			true	1	如4寸（DN100）
MT-FA62CECAC021	material	材质	optional	text			true	2	如不锈钢
MT-FA69028218BF	brand	品牌	optional	text			true	1	如海飞丝
MT-FA69028218BF	model	型号	optional	text			true	2	如无则留空
MT-FA69028218BF	capacity	容量	optional	text			true	3	如1.7L
MT-FABE0F5323A6	type	类型	required	text			true	1	如变频
MT-FABE0F5323A6	component	组分	optional	enum		主剂；副剂	true	2	双组分配套中的主剂或副剂
MT-FABE0F5323A6	package_size	包装规格	optional	text			true	3	如20kg/桶
MT-FAC7CC5D53DD	style	样式	optional	enum		手持；桶式；卧式；立式	true	1	吸尘器的结构形式。
MT-FAC7CC5D53DD	feature	特征	optional	text			true	2	如厚
MT-FADD212521A4	voltage	电压	required	text			true	1	
MT-FB9784A8ADAD	rated_load	额定载荷	optional	text	T		true	1	如15T。
MT-FB9784A8ADAD	thread_spec	螺纹规格	optional	text			true	2	如M32*2
MT-FC32F418CD39	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-FC32F418CD39	material	材质	optional	text			true	2	如不锈钢
MT-FC32F418CD39	connection_type	连接方式	optional	text			true	3	如胶接
MT-FC32F418CD39	pressure	压力	optional	text			true	4	如高压
MT-FCCD3D0DDC11	cable_length_m	线长	required	number	m		true	1	如3m、6m。
MT-FCFA733580C1	nominal_diameter	公称直径	required	text			true	1	如DN25、DN50
MT-FCFA733580C1	material	材质	optional	text			true	2	如不锈钢
MT-FCFA733580C1	feature	特征	optional	text			true	3	如厚
MT-FCFA733580C1	pressure	压力	optional	text			true	4	如高压
MT-FCFA733580C1	connection_type	连接方式	optional	text			true	5	如胶接
MT-FCFA733580C1	length_note	长度说明	optional	text			false	6	如按米计。
MT-FD7C4B8E401B	shade_level	遮光等级	optional	text			true	1	
MT-FD7C4B8E401B	lens_color	镜片颜色	optional	text			true	2	
MT-FD7C4B8E401B	frame_color	镜框颜色	optional	text			true	3	
MT-FD7C4B8E401B	welding_type	焊接类型	optional	text			true	4	
MT-FDD7DB56BC18	specification	规格	required	text			true	1	如65*20*1
MT-FDD7DB56BC18	material	材质	optional	text			true	2	如不锈钢
MT-FDD7DB56BC18	type	类型	optional	text			true	3	如变频
MT-FDECC97185F0	head_type	头型	required	text			true	1	刀头形状，如一字、十字
MT-FDECC97185F0	size	口径	optional	text			true	2	如4寸（DN100）
MT-FDEF5FA23421	purpose	用途	optional	text			true	1	如防火涂层检测
MT-FDEF5FA23421	material	材质	optional	text			true	2	如不锈钢
MT-FDEF5FA23421	dimensions	尺寸	optional	text			true	3	如1.2米*0.6米
MT-FE0C1CE4AE5E	thread_spec	螺纹规格	required	text			true	1	如M32*2
MT-FE0C1CE4AE5E	length	长度	optional	number	m		true	2	如1
MT-FE0C1CE4AE5E	material	材质	optional	text			true	3	如不锈钢
MT-FE0C1CE4AE5E	surface_treatment	表面处理	optional	text			true	4	镀锌等
MT-FEEC30A8A4B3	purpose	用途	optional	text			true	1	如防火涂层检测
MT-FEEC30A8A4B3	material	材质	optional	text			true	2	如不锈钢
MT-FEEC30A8A4B3	dimensions	尺寸	optional	text			true	3	如1.2米*0.6米
MT-FF0857960F26	power_supply	供电	optional	text			true	1	如太阳能、市电
MT-FF0857960F26	communication	通信方式	optional	text			true	2	如4G、WiFi、有线
MT-FF0857960F26	resolution	清晰度/分辨率	optional	text			true	3	如4K、1080P
MT-FF0857960F26	storage	存储	optional	text			true	4	如30天循环
MT-FF0857960F26	function	功能	optional	text			true	5	如冷暖
