type_id	top_group	material_family	standard_name	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model
MT-BBB7EE1AB632	工具量具	测量工具	测电笔	用于检测是否带电的电笔，以检测方式和显示方式区分。	感应电笔、数显电笔、氖泡电笔、断点检测电笔	万用表、验电棒	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-001B29D8FB01	工具量具	测量工具	测绳	测量距离用测绳，以材质和长度区分。	金属测绳	卷尺、墨斗线	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-48207EB01C9C	工具量具	测量工具	测钉	测量控制点用测钉，以形态和表面处理区分。	十字镀锌测钉	沉降观测钉、钢钉	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B24626B34806	工具量具	测量工具	游标卡尺	游标读数卡尺，以量程和精度区分。	不锈钢游标卡尺	数显卡尺、直尺	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2992E95FAA04	工具量具	测量工具	激光水平仪	激光投线水平仪，以线数、精度和波长区分。	激光红外水平仪	气泡水平尺、全站仪	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-279CE4AA9714	工具量具	测量工具	电子秤	电子称重仪表，以量程和精度区分。	高精度电子秤	机械秤、台秤	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8D89D4B15B35	工具量具	测量工具	电源极性检测器	检测电源极性和相序的仪器，以电压和类型区分。	相序检测器	测电笔、万用表	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9326FEAEADF8	工具量具	测量工具	直尺	刚性直尺，以长度和材质区分。	钢直尺	卷尺、游标卡尺	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5E0856208ABB	工具量具	测量工具	螺纹规	检测螺纹牙型和螺距的螺纹规，以制式、牙型角和范围区分。	公制60度螺纹规	塞尺、游标卡尺	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-40E0D6744C7E	工具量具	测量工具	量杯	测量液体体积的量杯，以容量和材质区分。	塑料量杯	刻度勺、量筒	review_required	1	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-962655832D53	工具量具	液压工具	液压扳手	液压扭矩扳手（含成套配置），以扭矩范围和驱动轴区分。	液压扳手套装	电动扳手、手动扳手	frozen	1	676f1bec15052785ca1901e013db7a2d515900b0078b140cc8f7ce06cd76e066	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E5E622BCB627	工具量具	登高工具（候选新增）	伸缩梯	可伸缩登高梯，以长度、材质和厚度/特征区分。	铝合金伸缩梯、加厚伸缩梯	竹梯、铝合金梯、梯凳	frozen	1	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9EDEF9F67978	工具量具	登高工具（候选新增）	梯凳	一体式承重梯凳，以承重和材质区分。	一体钢梯凳	登高梯、脚手架	frozen	1	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-269272371E37	工具量具	登高工具（候选新增）	竹梯	竹制登高梯，以长度和档数区分。	竹梯	铝合金梯、伸缩梯	frozen	1	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9A7B6CDDA0CC	工具量具	登高工具（候选新增）	铝合金梯	铝合金登高梯，以长度、型式、规格和加厚特征区分。	加厚铝合金梯、B型铝合金梯	竹梯、伸缩梯、梯凳	frozen	1	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BC4D17113B71	工具量具	胶枪/施胶工具（候选新增）	发泡剂枪	用于发泡剂罐的施胶枪，以材质和适用罐体区分。	发泡剂枪	玻璃胶枪、软胶枪	review_required	1	1cd1a3e9f10c075f1dd607247c506b93d25e123ce11b6c1417054fa6587174de	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8E0745C32BBC	工具量具	胶枪/施胶工具（候选新增）	胶枪	施打胶粘剂的胶枪，以适用材料和类型区分。	玻璃胶枪、硅胶枪、聚氨酯胶枪、软胶枪	发泡剂枪、注胶枪	review_required	1	1cd1a3e9f10c075f1dd607247c506b93d25e123ce11b6c1417054fa6587174de	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2BD23953B5CD	工具量具	螺丝刀/批类	电动螺丝刀	电动螺丝刀/锂电螺丝刀套装，以供电、电压和配置区分。	锂电电动螺丝刀套装	手动螺丝刀、电钻	review_required	1	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-40E3F8410CEE	工具量具	螺丝刀/批类	螺丝刀	手动螺丝刀，以头型、规格/长度和材质区分。	一字螺丝刀、十字螺丝刀、敲击螺丝刀	电动螺丝刀、螺丝取出器	review_required	1	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-558C48CF98CF	工具量具	螺丝刀/批类	螺丝取出器	用于取出断头螺丝的取出器，以件数和尺寸范围区分。	断丝取出器	螺丝刀、钻头	review_required	1	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9985D8D7287B	工具量具	试验器具（候选新增）	混凝土试模	混凝土试块成型试模，以尺寸和材质区分。	150*150*150混凝土试模	砂浆试模、抗渗试模	frozen	1	cf260e8b24dd0df2250d3ee97da49b786653c7c700c6ee20a3b56a5e2036a0eb	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F64AC6F3B978	工具量具	钳类	剥线钳	用于剥离电线绝缘层的钳具。	多功能剥线钳、世达多功能剥线钳。	压线钳、剪线钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B045D28A7E61	工具量具	钳类	压线钳	用于压接接线端子或连接器的手持钳具。	端子压线钳、接线端子压钳。	剥线钳、网线钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A9938CFD4ABF	工具量具	钳类	台钳	固定在工作台上用于夹持工件的台式钳具。	加重台钳、400开口16寸台钳。	手持钳类。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A1CBA18A04E3	工具量具	钳类	尖嘴钳	钳口细长尖嘴，用于精细夹持和弯折。	世达尖嘴钳、得力尖嘴钳。	斜口钳、钢丝钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B3AEC33E4AE4	工具量具	钳类	平口钳	钳口平直，用于夹持工件的手持钳。	重型平口钳。	尖嘴钳、台钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-01196C656C04	工具量具	钳类	斜口钳	钳口斜切，用于剪断导线和小零件的钳具。	世达斜口钳。	钢丝钳、尖嘴钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-EF203CDE05C8	工具量具	钳类	水泵钳	可调节开口，用于夹持管件或螺母的钳具。	8寸、10寸水泵钳。	管钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BB96F182E482	工具量具	钳类	火钳	长柄夹持燃烧物或炭火的钳具。	铁火钳。	普通手持钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-2DA6ABE75AE6	工具量具	钳类	管钳	用于旋拧管件的可调重型扳钳。	300mm-600mm管钳、防锈型管钳。	水泵钳、活动扳手。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D9396FDD8FC7	工具量具	钳类	网线钳	用于压接RJ45水晶头的专用钳具。	RJ45网线钳。	压线钳、剥线钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A01005FE6F07	工具量具	钳类	钢丝钳	兼具夹持与剪切功能的通用钢丝钳，也称老虎钳。	老虎钳、胶钳。	尖嘴钳、斜口钳。	frozen	1	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-D441E20F2BF3	工具量具	锤铲撬工具	冲凿套装	多种冲子、凿子组合的成套工具。	上匠冲凿12件套。	单支凿子、钻头。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F5F6C62BD942	工具量具	锤铲撬工具	手锤	手工敲击用锤，含铁锤及一般手锤。	大铁锤、6磅/8磅手锤。	钉锤、橡胶锤。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7135B337CE61	工具量具	锤铲撬工具	抹刀	用于刮抹、找平墙面的薄刃工具。	不锈钢抹刀。	抹子、灰刀。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1A0F090ACF39	工具量具	锤铲撬工具	抹子	用于抹灰、收面施工的手持工具。	250mm不锈钢抹子。	抹刀、灰刀。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-CFF18734E23E	工具量具	锤铲撬工具	撬棍	用于撬动重物的钢制杠杆工具。	60cm-16mm、120cm-20mm、130cm-30mm撬棍。	撬杠以外的杠杆类工具。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E414D491E2D3	工具量具	锤铲撬工具	橡胶锤	锤头为橡胶的防损敲击锤。	橡皮锤、1kg橡胶锤。	手锤、钉锤。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-617B3FC8E4B5	工具量具	锤铲撬工具	灰刀	建筑清理、抹灰用单刃小铲。	3英寸碳钢灰刀。	抹刀、抹子。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-16D79104C50B	工具量具	锤铲撬工具	钉锤	用于敲钉、起钉的锤具，常见木柄。	20oz木柄钉锤。	手锤、橡胶锤。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FDECC97185F0	工具量具	锤铲撬工具	铁锹	用于铲运土方、砂石的锹具。	方头大号、方头中号、方头小号铁锹。	灰刀、抹子。	frozen	1	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-44D1CF88C9C9	建筑材料	井盖/道路附属件	井盖	用于覆盖检查井、污水井等井口的承重盖板。	污水井盖。	雨水箅子、沟盖板。	frozen	1	64aef14c91cea8beb99aa4be70c8db75958b5820102aa549a09781062ceb6d71	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-959059590F22	建筑材料	土工材料	土工布	用于过滤、反滤、隔离等作用的涤纶无纺土工材料。	200g/m²宽4m土工布。	土工膜、防水卷材。	frozen	1	e51bb9a8e15a25e82f1cf3eb4707e31f6ad1fb8e67cd49b86c27f515c50d642a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AB8A97187E47	建筑材料	建筑附属件（候选新增）	雨棚	临时遮阳避雨的棚架，常见PC板材质。	4*4米加厚雨棚、3*4.5米雨棚。	钢结构棚、阳光房。	frozen	1	646c270d27a175390fb1831512be50869f5bb2fd7128c21e815f1667514d8293	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-541E77D80CBC	建筑材料	水泥砂石	双快水泥	具有快凝快硬特性的特种水泥。	双快水泥32.5。	快硬水泥、普通硅酸盐水泥。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-EB2457406785	建筑材料	水泥砂石	快硬水泥	早期强度发展快的水泥品种。	快速水泥、快硬水泥42.5。	双快水泥。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-123715D35C06	建筑材料	水泥砂石	普通硅酸盐水泥	以硅酸盐水泥熟料为主、掺适量混合材的通用水泥（P.O）。	PO42.5水泥、海螺42.5普通硅酸盐水泥。	硅酸盐水泥、复合硅酸盐水泥。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E159A31FFAFB	建筑材料	水泥砂石	水泥	未说明具体品种的通用水泥，包括袋装/散装水泥及复合硅酸盐水泥等。	42.5袋装水泥、PC425水泥、42.5散装水泥。	已明确为双快、快硬、普通硅酸盐、硅酸盐等标准/专用品种。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B29E3582C171	建筑材料	水泥砂石	沙子	建筑工程用砂，按粒径或来源区分。	中砂、黄砂、大包沙子。	石子、碎石。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-DB6E02077317	建筑材料	水泥砂石	石子	建筑工程用碎石或卵石，按粒径区分。	4-6mm石子、10-20mm石子。	沙子、砂石混合料。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3F1E291CB75E	建筑材料	水泥砂石	硅酸盐水泥	以硅酸盐水泥熟料为主、不掺或极少掺混合材的水泥（P.I/P.II）。	海螺42.5硅酸盐水泥。	普通硅酸盐水泥。	review_required	1	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-87A62D6491DC	建筑材料	砖板模板	加气块	加气混凝土砌块，用于墙体砌筑。	200*300*600加气混凝土砌块。	水泥砖、普通砖。	frozen	1	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8F77E994945B	建筑材料	砖板模板	建筑模板	混凝土浇筑用模板面板，常见覆膜黑/红模板。	2440*1220*15、1830*915*14等黑/红模板。	木板、多层实木板。	frozen	1	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9D8038C97A29	建筑材料	砖板模板	木方	方木楞条，用于支撑、龙骨等。	40*90*4m、40*40*4m等松木方。	木板、建筑模板。	frozen	1	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8C73375DC251	建筑材料	砖板模板	木板	木质板材，如多层实木板。	多层实木板。	建筑模板、木方。	frozen	1	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-736D35DF9032	建筑材料	砖板模板	水泥砖	以水泥为主要胶凝材料制成的砌筑砖块。	240x115x53mm、240x115x95mm水泥砖。	加气块、黏土砖。	frozen	1	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8C0BEC95DADB	建筑材料	脚手架配件	顶托	脚手架支撑体系中的可调顶托。	30*500厚顶托、38*600厚顶托。	底座、扣件。	frozen	1	de21f5771508bea23d0738fd8380cfe7ca75504303426be4c2a28c32a1ca90a0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F5B62F2250DF	建筑材料	装饰装修材料	PC板	聚碳酸酯板材，透明或不透明。	透明PC板、3mm PC板。	亚克力板、硅晶板。	review_required	1	36ac6ac191a20514485c4fbf5b04f7dbed437623b5858a95d68bbaa8d9447866	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-170F041FF7D6	建筑材料	装饰装修材料	亚克力板	聚甲基丙烯酸甲酯（PMMA）板材。	81×81×5mm亚克力板。	PC板。	review_required	1	36ac6ac191a20514485c4fbf5b04f7dbed437623b5858a95d68bbaa8d9447866	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7A84B38CEDD9	建筑材料	装饰装修材料	人工草皮	仿真草皮，用于临时绿化或装饰。	3.0草高、背胶/加厚/绿色人工草皮。	天然草皮。	review_required	1	36ac6ac191a20514485c4fbf5b04f7dbed437623b5858a95d68bbaa8d9447866	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
