top_group	material_family	current_name	action	target_type_ids	reason	decision_status	source_hash	review_summary
工具量具	测量工具	电子秤	keep	MT-279CE4AA9714	电子秤名称合格	frozen	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。
工具量具	测量工具	电源极性检测器	keep	MT-8D89D4B15B35	电源极性检测器名称合格	frozen	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。
工具量具	测量工具	直尺	keep	MT-9326FEAEADF8	直尺名称合格	frozen	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。
工具量具	测量工具	螺纹规	keep	MT-5E0856208ABB	螺纹规名称合格	frozen	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。
工具量具	测量工具	量杯	keep	MT-40E0D6744C7E	量杯名称合格	frozen	15a434282dbe1aacfbe37edd6d3f311ebc7db39e7b59cf46cd98c6f2789b24c0	测量工具17项类型与17项名称决策均通过，属性模板覆盖源SKU，旧名称全部映射完整。
工具量具	液压工具	液压扳手套装	rename	MT-962655832D53	套装为配置属性，商品类型为液压扳手。	frozen	676f1bec15052785ca1901e013db7a2d515900b0078b140cc8f7ce06cd76e066	液压扳手类型稳定，套装作为配置属性处理，扭矩范围和驱动轴必填，未发现实质问题。
工具量具	登高工具（候选新增）	伸缩梯	keep	MT-E5E622BCB627	伸缩梯以可伸缩结构形成独立登高工具类型。	frozen	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	登高工具按结构、材质和用途分型清楚，长度、材质、承重等均入属性，未发现实质问题。
工具量具	登高工具（候选新增）	梯凳	keep	MT-9EDEF9F67978	梯凳为独立登高工具类型，承重和材质入属性。	frozen	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	登高工具按结构、材质和用途分型清楚，长度、材质、承重等均入属性，未发现实质问题。
工具量具	登高工具（候选新增）	竹梯	keep	MT-269272371E37	竹梯以材质和结构形成独立登高工具类型。	frozen	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	登高工具按结构、材质和用途分型清楚，长度、材质、承重等均入属性，未发现实质问题。
工具量具	登高工具（候选新增）	铝合金梯	keep	MT-9A7B6CDDA0CC	铝合金梯为独立登高工具类型，长度型式入属性。	frozen	c836586cc2c735cc057f91be7cafd0687fea419c95d6cb22c1a38cb4ca834fb1	登高工具按结构、材质和用途分型清楚，长度、材质、承重等均入属性，未发现实质问题。
工具量具	胶枪/施胶工具（候选新增）	发泡剂枪	keep	MT-BC4D17113B71	发泡剂枪名称合格，材质设为必填以满足区分要求	frozen	1cd1a3e9f10c075f1dd607247c506b93d25e123ce11b6c1417054fa6587174de	发泡剂枪与胶枪类型边界清晰，属性模板足以覆盖并区分现有SKU。
工具量具	胶枪/施胶工具（候选新增）	胶枪	keep	MT-8E0745C32BBC	胶枪名称合格，适用材料设为必填	frozen	1cd1a3e9f10c075f1dd607247c506b93d25e123ce11b6c1417054fa6587174de	发泡剂枪与胶枪类型边界清晰，属性模板足以覆盖并区分现有SKU。
工具量具	螺丝刀/批类	电动螺丝刀	keep	MT-2BD23953B5CD	电动螺丝刀名称合格，定义已厘清与电钻的边界，包含锂电电钻螺丝刀套装	frozen	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	螺丝刀/批类3项类型与3项名称决策均通过，电动/手动/取出器边界清楚，旧名称覆盖完整。
工具量具	螺丝刀/批类	螺丝刀	keep	MT-40E3F8410CEE	螺丝刀名称合格	frozen	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	螺丝刀/批类3项类型与3项名称决策均通过，电动/手动/取出器边界清楚，旧名称覆盖完整。
工具量具	螺丝刀/批类	螺丝取出器	keep	MT-558C48CF98CF	螺丝取出器名称合格	frozen	0d5e674ee5033b8330c9858c4e6958a45343edaecbeeebce5fe7e2d9e3d99fc0	螺丝刀/批类3项类型与3项名称决策均通过，电动/手动/取出器边界清楚，旧名称覆盖完整。
工具量具	试验器具（候选新增）	混凝土试模	keep	MT-9985D8D7287B	混凝土试模为稳定试验器具类型，尺寸和材质入属性。	frozen	cf260e8b24dd0df2250d3ee97da49b786653c7c700c6ee20a3b56a5e2036a0eb	混凝土试模类型稳定，尺寸和材质入属性，名称和模板充分。
工具量具	钳类	剥线钳	keep	MT-F64AC6F3B978	已是稳定的商品类型，尺寸/品牌留作SKU属性。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	压线钳	keep	MT-B045D28A7E61	已有独立功能边界，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	台钳	keep	MT-A9938CFD4ABF	台式夹持工装，与手持钳类结构不同。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	尖嘴钳	keep	MT-A1CBA18A04E3	钳口形态稳定，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	平口钳	keep	MT-B3AEC33E4AE4	平口形态与尖嘴钳不同，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	斜口钳	keep	MT-01196C656C04	剪切功能与夹持钳不同，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	水泵钳	keep	MT-EF203CDE05C8	可调夹持管件用途稳定，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	火钳	keep	MT-BB96F182E482	长柄夹持燃烧物用途特殊，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	管钳	keep	MT-2DA6ABE75AE6	管件旋拧专用，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	网线钳	keep	MT-D9396FDD8FC7	RJ45压接专用，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	钳类	钢丝钳	keep	MT-A01005FE6F07	通用夹剪功能稳定，保留为独立类型。	frozen	5b8adcd8953293ae5fef941617bc260744040b94d74a51007fca04f764204ecf	钳类各标准名称均为稳定结构/用途名，未混入尺寸、品牌或包装；类型间边界清晰，旧名称全部覆盖，属性可区分采购SKU。
工具量具	锤铲撬工具	冲凿套装	keep	MT-D441E20F2BF3	成套工具类型稳定，件数作为SKU属性。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	手锤	keep	MT-F5F6C62BD942	通用手锤类型稳定，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	抹刀	keep	MT-7135B337CE61	刮抹用途明确，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	抹子	keep	MT-1A0F090ACF39	抹灰收面工具，与抹刀不同，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	撬棍	keep	MT-CFF18734E23E	杠杆撬动工具类型稳定。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	橡胶锤	keep	MT-E414D491E2D3	锤头材质特殊，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	灰刀	keep	MT-617B3FC8E4B5	单刃小铲用途稳定，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	钉锤	keep	MT-16D79104C50B	敲钉起钉专用，保留为独立类型。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
工具量具	锤铲撬工具	铁锹	keep	MT-FDECC97185F0	铲运工具类型稳定，头型/规格作为属性。	frozen	4edd981be56bcbab7a68022907a78f2bc4fcb72e3420fcd76e6da35b33a6bad4	锤铲撬工具各类型为稳定手工工具结构名，旧名称全部覆盖，属性可表达尺寸/重量等区分维度，边界清晰。
建筑材料	井盖/道路附属件	井盖	keep	MT-44D1CF88C9C9	井盖类型稳定，用途和规格作为SKU属性。	frozen	64aef14c91cea8beb99aa4be70c8db75958b5820102aa549a09781062ceb6d71	井盖为稳定结构名，用途/规格作为SKU属性，旧名称覆盖完整。
建筑材料	土工材料	土工布	keep	MT-959059590F22	土工材料类型稳定，克重/宽度作为SKU属性。	frozen	e51bb9a8e15a25e82f1cf3eb4707e31f6ad1fb8e67cd49b86c27f515c50d642a	土工布类型稳定，克重/宽度/材质属性可覆盖现有SKU，旧名称完整。
建筑材料	建筑附属件（候选新增）	雨棚	keep	MT-AB8A97187E47	雨棚类型稳定，尺寸/材质/特征作为SKU属性。	frozen	646c270d27a175390fb1831512be50869f5bb2fd7128c21e815f1667514d8293	雨棚为稳定棚架类型，尺寸/材质/特征作为SKU属性，覆盖现有SKU。
建筑材料	水泥砂石	双快水泥	keep	MT-541E77D80CBC	名称稳定，类型定义清晰，强度等级和包装属性可完整表达现有SKU。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	快硬水泥	keep	MT-EB2457406785	名称稳定，与双快水泥有明确语义差异。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	普通硅酸盐水泥	keep	MT-123715D35C06	名称稳定且是标准水泥品种，保留为独立类型。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	水泥	keep	MT-E159A31FFAFB	作为未标注具体品种的通用水泥类型保留，与普通/硅酸盐等明确品种划清边界。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	沙子	keep	MT-B29E3582C171	将砂类型改为optional并保留包装属性，以覆盖“沙子 大包”等仅有包装信息的SKU。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	石子	keep	MT-DB6E02077317	名称稳定，粒径和包装属性可覆盖现有SKU。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	水泥砂石	硅酸盐水泥	keep	MT-3F1E291CB75E	与普通硅酸盐水泥在标准定义上可区分，保留独立类型。	frozen	0478d073f9492a589d1211136d5a820da4402aa960b146434634e7e7ab3574d5	水泥各品种按标准名称和明确语义区分，沙子/石子以砂类型、粒径及包装属性覆盖；属性模板足以区分现有采购SKU，未发现类型边界重叠或无依据推断。
建筑材料	砖板模板	加气块	keep	MT-87A62D6491DC	加气混凝土砌块类型稳定，尺寸/强度作为属性。	frozen	a01c12dac893d4af7a537d7b06bff3cfdf861cd885bac0cf1fe21eb203dcfada	砖板模板各类型名称稳定，尺寸/截面/强度等属性可覆盖现有SKU，类型边界清晰，旧名称全部保留。
