item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash
PIPE-000154	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	0c3eb56c245c2095e3a9a448bc47337fcb426d7b3e62133ee3e26a5c5d32facd
PIPE-000159	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	3646f42dee976acdef4e52ccbe0a69d540037f4787611f55157a643c94b78e77
PIPE-000160	MT-1C76E756D933	蝶阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	de4b46407ff171378b66c4497568a12a457d246c7b68245c096af3f61bb4c246
PIPE-000161	MT-1C76E756D933	蝶阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	bfb6a1778f8081d23cae9d1e551a1675a0b310e382ada57ab49900be0d2a5ae6
PIPE-000163	MT-6DCF22B62A16	电磁阀	exact_current_name	电磁驱动方式构成独立类型，型号/电压/接口归SKU属性。	frozen	746d1b166ba44f0360affa6657ade75a7795ad2b36f0369d4d9252e08c8e99a0
PIPE-000166	MT-022ACA1C727A	法兰	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""nominal_diameter"": ""DN273"", ""pressure_rating"": ""16kg""}, ""confidence"": 0.99, ""reason"": ""SKU名称为碳钢法兰，规格含公称直径和压力等级，符合flange定义。""}"	frozen	b041f0ae18ea807cbf57e83beb9258a8a3374cd0bdb6caa952e4b2709faa21d0
PIPE-000168	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	b49b5c0cf099c0981616e394f71f25033b9dcdf9097ac8aedbfed4c055a6685e
PIPE-000170	MT-A638D24D43BF	卡扣加工件	exact_current_name	按口径和连接方式区分的卡扣加工件类型独立，保留。	frozen	1fd564e269dfd0faadb625afbcecc90498835482d28c281fc9d1714061b71f97
PIPE-000172	MT-36F5A07C4343	气管接头	exact_current_name	名称稳定，规格/口径作为SKU属性。	frozen	fcbcb7c620beaabe5fd0b6484ab305ca26eb850b487113862c4ed19263230e9b
PIPE-000178	MT-92792CE97FCF	减压阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	47368350f1c67e6ea513ffd604a475e56c491aaefd98eafda0f049038d14f79b
PIPE-000180	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	d210db525c17eee6913f57b35cf1665ad4ee3de31f73bd7dfe071a201ee4e59a
PIPE-000181	MT-6DCF22B62A16	电磁阀	exact_current_name	电磁驱动方式构成独立类型，型号/电压/接口归SKU属性。	frozen	94ea75c6f306430ae4735fa52ca45216862c79e5fd11dd5e3681fea8a3b37368
PIPE-000182	MT-CB0A48F7A97D	高压软管	exact_current_name	橡胶基高压软管，与高压胶管、钢丝软管合并为高压软管。	frozen	66f748501ea88cd97efd11662367938bf9a41affc4e5c90041c936ff5cb49ef1
PIPE-000185	MT-022ACA1C727A	法兰	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""nominal_diameter"": ""DN89"", ""pressure_rating"": ""16kg""}, ""confidence"": 0.99, ""reason"": ""SKU名称为碳钢法兰，规格含公称直径和压力等级，符合flange定义。""}"	frozen	bd4da10ceb68c2f0415ce63cb118b6174a32f630447be88aaa8b3787b347ac57
PIPE-000186	MT-33678DFF6077	Y型过滤器	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	4ab31bf89fc70b2e61987b19ca8fab286d5c80356fc66841d916a656c13af5e4
PIPE-000187	MT-9646A1348608	气源分配器	exact_current_name	定制气源分配装置类型独立，保留。	frozen	de6317af04a924de654dd4796d9e436a2d493080138bdedfc2cc04147a6ba2f1
PIPE-000190	MT-C6D1159B83ED	气动阀	exact_current_name	阀类型稳定，型号/口径/阀位状态归SKU属性。	frozen	26ba23452b4c7a58c2ab5d914a29badb50caabd9d890ed73015cdbac7de72652
PIPE-000191	MT-6FFBB6BCE331	管加工件	exact_current_name	管段加工件类型保留，并补充加工内容、用途等属性。	frozen	f3f5dd4803e777340e4b0ec7503c9b917b243f4f33706bc793983bb591afeef1
PIPE-000192	MT-B31CC9A0EEF0	消防卡箍	exact_current_name	为与普通卡箍区分，并体现消防沟槽连接，标准名使用消防卡箍。	frozen	81c5f69b5a06ddf247d694329ea7caeb9997c6929479cb8b51ad595f4a43cf4d
PIPE-000193	MT-B31CC9A0EEF0	消防卡箍	exact_current_name	为与普通卡箍区分，并体现消防沟槽连接，标准名使用消防卡箍。	frozen	874abc4c784f5215088d9767c68a3ad2768bec409ca6c06950158aceadaa54ea
PIPE-000194	MT-B31CC9A0EEF0	消防卡箍	exact_current_name	为与普通卡箍区分，并体现消防沟槽连接，标准名使用消防卡箍。	frozen	1bae271f881112e5356cbd6629321640a8e777ac2709e36327e6dac4f874ba70
PIPE-000197	MT-F30245D44E64	高压树脂管	exact_current_name	名称可保留；已明确以热塑性树脂为基材，与橡胶基高压软管互斥。	frozen	7e9bf27cf8085bdcd586d9e1b38f17b697d50db8fb6593a5d6bf3621c6c19e2a
PIPE-000198	MT-D2C4339DFB76	直通接头	exact_current_name	无螺纹气管直通，保持独立类型。	frozen	c9d13e3bd679d11b64470fe3b7dac96caa005bd7d02e648953e8d10b88c18f13
PIPE-000199	MT-D2C4339DFB76	直通接头	exact_current_name	无螺纹气管直通，保持独立类型。	frozen	b9a74729b9a44a28400ff479b4cd4e62d34c94927070232e7c894cbb992cb63a
PIPE-000200	MT-D2C4339DFB76	直通接头	exact_current_name	无螺纹气管直通，保持独立类型。	frozen	d54468e48eb289497a1cd1bccaeae6b6e1361eb6b675f791ad2c071a2a33223d
PIPE-000201	MT-E1355DBA413E	弯头接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	b2a9c033000de3f33f333524167be65bc0312ba8c2000fc2e6b42d2347f9daf5
PIPE-000202	MT-E1355DBA413E	弯头接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	e79ebc5434a1d862f9fdeda29fe806bdefe1040f020df5694bf17fc389c7b12f
PIPE-000203	MT-E1355DBA413E	弯头接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	e8848fae450c84abfaa7e84b1b6161ee40d314b7753361d8aa1468ca3004e044
PIPE-000204	MT-B3C8B06BB00B	三通接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	bf4e92dd9c9ca4adc1209e474c7e590334b880c4071dba7bca9f81045d5afe00
PIPE-000205	MT-B3C8B06BB00B	三通接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	6bb7c2b25770158267e99607353117d7131d3e586f71913caa752c1477049f30
PIPE-000206	MT-B3C8B06BB00B	三通接头	exact_current_name	结构类型明确，口径与材质归SKU属性。	frozen	cc05653cb79ba450971d3ef98ccf1de74fd302a60a110732e16313b95982aa66
PIPE-000208	MT-81A9FB6F50A4	弯头	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为镀锌弯头DN80，符合弯头定义。""}"	frozen	755f9271cc1dab611a798667b2928a382d283bda5ec523cfdb1423afcb8e1584
PIPE-000210	MT-6FFBB6BCE331	管加工件	exact_current_name	管段加工件类型保留，并补充加工内容、用途等属性。	frozen	7f6408ef714c0fa51c9a476b2591ca63be7025fea10832df929200631a22942d
PIPE-000213	MT-81A9FB6F50A4	弯头	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为PPR弯头，符合弯头定义。""}"	frozen	0080f433f71cee42010b8307dc0bf8d76dea129d5baab4dd5df870f3ce455707
PIPE-000214	MT-3F071E5610CC	截止阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	7ee7562a03053027d998acc94c0645380f9783b7419b4be4940f49cc9987a5b3
PIPE-000217	MT-CB0A48F7A97D	高压软管	exact_current_name	钢丝增强橡胶软管，属于高压软管，与高压油管、胶管合并。	frozen	e469cdad3648b65e387d9b88b94334ae9af7aff6f80869f27ee27b542c702a78
PIPE-000224	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	761d05e37b4466c2e211e7a2dba9b86ca0d2534b26a912d1ebebf79e6fab0346
PIPE-000225	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	350bd6d2e710020d187c6e809c1cced785e0ea36b206a5e46ab78a170788bea8
PIPE-000226	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	1d7666f12d4eda81651d01a798217469c5a2ca57ada2e243e4538ea96801f153
PIPE-000227	MT-A503CEBE22B8	管卡箍组件	exact_current_name	管+卡箍组件类型独立，保留。	frozen	5d8b70a9b993b9f57cc7459f94b8d3e4fa3a00996e7177deed7c8a8b7a319b5b
PIPE-000228	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	aa9e8b36ece50428663018e834752ae8101a103fce60e4a1b9b0dd68e08a8e85
PIPE-000229	MT-EFDFAF45D43E	自锁接头公头	exact_current_name	与自锁接头本体及套装的使用场景不同，保持独立。	frozen	dcac3cf0afdf33579e67f3ed3a99805e121e70c0931b0d266afd1adb31de1300
PIPE-000230	MT-324CEADD8DD4	自锁接头螺母	exact_current_name	属于自锁接头的专用配件，独立成类。	frozen	f4ec3a4ef0df6049adc361eb54fc5d21190ba2936575ea4cd35ee54021fd8fd2
PIPE-000232	MT-934FB9788B17	气管	detailed_evidence	"{""attributes"": {""material"": ""PU"", ""outer_diameter"": ""10mm""}, ""confidence"": 0.98, ""reason"": ""SKU名与规格明确为PU气管，外径10mm，按米采购。""}"	frozen	8a0ea4952fc9e8f8a04aeb2d841239369d5a8843a5a3c0361b1d6ed39bd60ba1
PIPE-000233	MT-934FB9788B17	气管	detailed_evidence	"{""attributes"": {""material"": ""PU"", ""outer_diameter"": ""16mm""}, ""confidence"": 0.98, ""reason"": ""SKU名与规格明确为PU气管，外径16mm，按米采购。""}"	frozen	433e9b7f36ed9f7cdd31bab6c1734db6baaade7f087c74ffb97765e12a6eea83
PIPE-000234	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	6c3e7123e54a93666a296f57d96dd34402a999618f668701f13d45fc9c341fdc
PIPE-000235	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	3b0a1af36cb5ef5cf5bae8be0fc442f6b2effa31959270a72ea2c5e0658a2ebd
PIPE-000236	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	55c90222db83c2f50c4b7e9d1dff9c981e9678877dc4ea0457f4edd817f1f394
PIPE-000237	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	2b91e8bd88a5df884ca3180d35e2f13bbc2cf67e76b42ccc3a99363cc2fd2fb9
PIPE-000238	MT-6D9419806083	弯头加工件	exact_current_name	弯头类型保留，并补充口径、连接、结构、特征、适用设备等属性。	frozen	1128bf97c410d1de13ed206e77e4f764c528626a61e92c417d50591c8c0bfa69
PIPE-000239	MT-E3B0BF183C89	生料带	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	a7a6d72885ca01da2f0fa9b981234f005b92706c565bde8eaa2fccb11a8fb583
PIPE-000242	MT-A6E56B3BA604	三通	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为镀锌三通，未见异径/Y型/斜三通信息，符合等径三通定义。""}"	frozen	d25c295153f4b4f5d05337447ee7deda9d05c8f44bf18e7e356ef7baad028174
PIPE-000244	MT-8D95FADCFD52	球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	1757234391f930ede53492416732486b2864782ea3f4b28b1b108facab890bf7
PIPE-000245	MT-8D95FADCFD52	球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	ec23e4a65ed20e02c382ee71f6e92fda07e707c743b9d239ec7675fa682e7c6f
PIPE-000248	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	79660421f05f9712ea5fef19618fface9fc0c20c797adcdecdd15e147dad78c6
PIPE-000249	MT-974B25EE4C8C	通用接头加工件	exact_current_name	避免与管接头、卡箍接头等专用接头类型重叠，更名为通用接头加工件，并补充特征、接口类型属性。	frozen	4e43a1b0d273cacfd19507d59a7bd2a77e38af3e3711c1a51bd73cff241cd3b0
PIPE-000250	MT-04D5F9CE22B0	卡箍接头加工件	exact_current_name	卡箍连接接头类型明确，保留。	frozen	c10af6fb41ef668b7bf32180e0f5d7cca2ff3662a5d2351d4576914342827754
PIPE-000251	MT-04D5F9CE22B0	卡箍接头加工件	exact_current_name	卡箍连接接头类型明确，保留。	frozen	09c654a4700d3d5406b0aaa001d2ff81ae0bfb176b23bcd2ea328685a3e2b6d2
PIPE-000252	MT-81A9FB6F50A4	弯头	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为碳钢焊接弯头，壁厚10mm，符合弯头定义。""}"	frozen	ed17a89b7f79327b6c16b9af8215eec18a9c1b1f3ca75f076ab51e7cd20a6552
PIPE-000253	MT-81A9FB6F50A4	弯头	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为碳钢焊接弯头，壁厚10mm，符合弯头定义。""}"	frozen	4ac21c0eed13ce29684f6a1dca7e505113532ab3512aff5ab01c1bc705556b2e
PIPE-000254	MT-855CF8E1ECC2	卡箍加工件	exact_current_name	卡箍结构类型明确，保留。	frozen	0ac7fdee0e387209885136891ec4f782673895f94ce44301db887695e8981c57
PIPE-000255	MT-CB0A48F7A97D	高压软管	exact_current_name	橡胶基高压软管，与高压胶管、钢丝软管合并为高压软管。	frozen	bf43958b623f5f329c36fd55fbc32c897bb00ead0389e0e3dcf9d468690720cc
PIPE-000256	MT-00E9C8F1F6A5	变径接头加工件	exact_current_name	变径功能类型明确，并补充大小头等类型属性。	frozen	169d5f1fd7eec91e2f155d79b7d4223899d958a95c4f380d5e6acdf6df346028
PIPE-000257	MT-92792CE97FCF	减压阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	7063a29e97b1dd8beed562b6c759987a3d67a849fde6191c20b0e0d1def379b7
PIPE-000259	MT-7E5B43E6368C	自锁接头	exact_current_name	自锁连接方式构成独立类型。	frozen	99e8dae200d8d6647e010d2f367663cd38bc323975e1f30adb7d31a60ec2630e
PIPE-000260	MT-A6E56B3BA604	三通	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.9, ""reason"": ""SKU为碳钢焊接三通，未见异径/Y型/斜三通信息，符合等径三通定义。""}"	frozen	abc26360e7ee2d49363703460be17c5f1008edb0a517e3ae9053f255718f3782
PIPE-000263	MT-FCFA733580C1	消防水带	exact_current_name	名称稳定，口径、特性、压力、接口留在SKU属性。	frozen	94e506a8f8ef2ae34bfa51ebc7e243867a7247d800c10e33bbc778324321997d
PIPE-000264	MT-C6D1159B83ED	气动阀	exact_current_name	阀类型稳定，型号/口径/阀位状态归SKU属性。	frozen	414769ae556c23f3373075aec53357548a859b4f1311aab5b8aa18063ae32a5c
PIPE-000265	MT-F70D097AA294	无缝钢管	exact_current_name	无缝工艺类型明确，按外径×壁厚采购，保留。	frozen	059e30eb2f002bdd2ae6cde2a7d93c25cc8b103bdb781c2538aaf8bfc94ae2b9
PIPE-000266	MT-6FFBB6BCE331	管加工件	exact_current_name	管段加工件类型保留，并补充加工内容、用途等属性。	frozen	9cf5906d378bdeed540fef0404c474bf77f8e77bb4fdbfd41c6111cb5bda6064
PIPE-000267	MT-8D95FADCFD52	球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	c57df584d7faf368f815d881da3b2e882c141333f98d374b10e049c8dc460e18
PIPE-000268	MT-855CF8E1ECC2	卡箍加工件	exact_current_name	卡箍结构类型明确，保留。	frozen	7e4b2c262bd4bf7f847f02e773901c4b81b56d1d2240d65095acd7b0aa91abb1
PIPE-000269	MT-855CF8E1ECC2	卡箍加工件	exact_current_name	卡箍结构类型明确，保留。	frozen	446e9251528a78d584ac4682639fbc145aed00201a9a3f6ffb349b5046599735
PIPE-000270	MT-5913CF437050	软连接	detailed_evidence	"{""attributes"": {""connection_method"": ""法兰"", ""end_spec"": ""65*40""}, ""confidence"": 0.99, ""reason"": ""SKU名称为法兰软连接，规格为两端异径，符合soft_connection定义。""}"	frozen	ba8d6a4109b809d0bccc27c317f0ff1917721cfe7ce13bdc1dfa25430f166c84
PIPE-000271	MT-5913CF437050	软连接	detailed_evidence	"{""attributes"": {""connection_method"": ""法兰"", ""end_spec"": ""65*50""}, ""confidence"": 0.99, ""reason"": ""SKU名称为法兰软连接，规格为两端异径，符合soft_connection定义。""}"	frozen	7af44670ad0b87ab82083d8315668a7c8b0f253a0481832e9b33ae130a9f3995
PIPE-000272	MT-A6E56B3BA604	三通	detailed_evidence	"{""attributes"": {}, ""confidence"": 0.95, ""reason"": ""SKU为PPR三通，未见异径/Y型/斜三通信息，符合等径三通定义。""}"	frozen	8fc806da8bc6700b2ea3685b36589b188811e99ad9c6e62ff4a146031d2c2ff9
PIPE-000276	MT-8D95FADCFD52	球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	083ed7e65f277bb9affd99d783f714c73d4c8f18e9e35d25bdec25b3e15ec8f3
PIPE-000277	MT-8D95FADCFD52	球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	fbba94d50cce05389b49d21644496a99e8c5c548633ed740324ea3f7e9c20cbd
PIPE-000278	MT-577B97F325BD	浮球阀	exact_current_name	名称稳定，未含规格/品牌，作为标准类型保留。	frozen	7c3a66c432fa870b8705b7ac3f49c82fdf6abb2806ed6d8b6bc856ec4942f7c1
PIPE-000280	MT-86A7EBA4236B	抱箍	exact_current_name	双半圆对合抱紧型管夹边界明确，保留。	frozen	6c603ac95f6e3599fef0ed0953db3db3aa5b53440160905f135a414c253d6a87
PIPE-000281	MT-86A7EBA4236B	抱箍	exact_current_name	双半圆对合抱紧型管夹边界明确，保留。	frozen	e2b9d8477245b971508e5fc7423bb592037cf652b6a6efa9d4a4b01321bfbb42
PIPE-000282	MT-F7332C0D9E4F	管卡	exact_current_name	单管固定卡边界明确，保留。	frozen	376af2d280b87e9a08415b2cffa5382ff603eb573ab801a1f6a0e8d9d392ab24
PIPE-000283	MT-F651F47615F1	消防接头	exact_current_name	名称稳定，口径、接口、材质、压力留在SKU属性。	frozen	e92a31227e4c3dae1992c0887fe6dd70e8fbeee72ab4bb82d73e6f370dcad170
PIPE-000284	MT-F651F47615F1	消防接头	exact_current_name	名称稳定，口径、接口、材质、压力留在SKU属性。	frozen	a0234bf5cbe9613f2985e4a862e2bcd26f2986ef6163bd4b3c23948c0edd78f7
PIPE-000285	MT-F651F47615F1	消防接头	exact_current_name	名称稳定，口径、接口、材质、压力留在SKU属性。	frozen	c4ea8e555032e47d419abaa4c535ef016ae3a3c7a7d4be2aa156241cff415c95
PIPE-000286	MT-F7332C0D9E4F	管卡	exact_current_name	单管固定卡边界明确，保留。	frozen	9f4cb0b5275ff68dd79067db031f03bdd83fc1b1b2107cb77c5a8f68a493fae8
PIPE-000287	MT-F7332C0D9E4F	管卡	exact_current_name	单管固定卡边界明确，保留。	frozen	28820e6a8bbcef1716d5775df378f372148422d9f308d939b7ac8d1c05d398cd
PIPE-000289	MT-4CF6625D5C80	抱箍	exact_current_name	名称稳定，规格/适用管径/材质留在SKU属性。	frozen	d1deb471c9755530ce25c1a52be1ef3a657a117ba28de03bc0d96836bae888f2
PIPE-000290	MT-4CF6625D5C80	抱箍	exact_current_name	名称稳定，规格/适用管径/材质留在SKU属性。	frozen	cf8ce493dcdab682537c617242a96cb30bc309e71ef82257d2fb7b9f3d9e4b9a
PIPE-000291	MT-022ACA1C727A	法兰	detailed_evidence	"{""attributes"": {""material"": ""碳钢"", ""nominal_diameter"": ""DN50"", ""pressure_rating"": ""16kg""}, ""confidence"": 0.99, ""reason"": ""SKU名称为碳钢法兰，规格含公称直径和压力等级，符合flange定义。""}"	frozen	e6114c7e7dec7aa9bd6f53b3ac9ea11c00bb09b86a7f78c8411dbb4a8d04f9b8
